iter	Passed	Remaining
1230	6169	43951
1231	6171	43924
1232	6174	43904
1233	6176	43876
1234	6181	43869
1235	6182	43837
1236	6184	43808
1237	6185	43776
1238	6203	43861
1239	6213	43895
1240	6215	43870
1241	6217	43842
1242	6219	43814
1243	6220	43783
1244	6240	43886
1245	6242	43859
1246	6247	43852
1247	6260	43903
1248	6263	43884
1249	6265	43857
1250	6266	43828
1251	6268	43797
1252	6269	43769
1253	6276	43776
1254	6278	43748
1255	6280	43726
1256	6282	43698
1257	6302	43797
1258	6314	43837
1259	6316	43813
1260	6317	43784
1261	6322	43775
1262	6327	43770
1263	6337	43798
1264	6354	43879
1265	6357	43859
1266	6358	43828
1267	6361	43806
1268	6380	43896
1269	6382	43873
1270	6383	43842
1271	6385	43815
1272	6390	43807
1273	6409	43898
1274	6412	43878
1275	6413	43846
1276	6422	43874
1277	6424	43845
1278	6445	43947
1279	6447	43924
1280	6449	43896
1281	6450	43866
1282	6467	43944
1283	6469	43916
1284	6489	44012
1285	6493	43997
1286	6494	43969
1287	6496	43941
1288	6514	44025
1289	6516	43998
1290	6534	44079
1291	6538	44071
1292	6540	44041
1293	6541	44010
1294	6543	43986
1295	6544	43955
1296	6547	43935
1297	6549	43906
1298	6554	43904
1299	6555	43874
1300	6574	43960
1301	6579	43952
1302	6581	43925
1303	6591	43959
1304	6594	43940
1305	6604	43967
1306	6607	43944
1307	6609	43920
1308	6625	43991
1309	6628	43970
1310	6645	44045
1311	6660	44106
1312	6662	44081
1313	6663	44050
1314	6666	44029
1315	6668	44001
1316	6685	44079
1317	6688	44058
1318	6707	44145
1319	6709	44119
1320	6711	44094
1321	6713	44070
1322	6732	44152
1323	6736	44143
1324	6739	44123
1325	6740	44092
1326	6742	44066
1327	6744	44041
1328	6746	44015
1329	6748	43990
1330	6751	43974
1331	6754	43951
1332	6775	44050
1333	6777	44029
1334	6779	44003
1335	6780	43972
1336	6781	43941
1337	6782	43910
1338	6785	43889
1339	6786	43858
1340	6787	43827
1341	6790	43806
1342	6793	43792
1343	6795	43765
1344	6797	43740
1345	6798	43710
1346	6800	43687
1347	6803	43670
1348	6807	43655
1349	6809	43633
1350	6812	43614
1351	6814	43590
1352	6816	43564
1353	6835	43645
1354	6836	43618
1355	6839	43599
1356	6840	43570
1357	6842	43544
1358	6844	43518
1359	6845	43489
1360	6846	43460
1361	6857	43489
1362	6858	43461
1363	6859	43432
1364	6861	43407
1365	6863	43383
1366	6866	43364
1367	6869	43346
1368	6886	43414
1369	6887	43388
1370	6888	43358
1371	6895	43363
1372	6896	43335
1373	6908	43369
1374	6910	43350
1375	6912	43322
1376	6913	43293
1377	6914	43264
1378	6915	43235
1379	6918	43213
1380	6923	43208
1381	6924	43182
1382	6926	43156
1383	6945	43240
1384	6947	43217
1385	6951	43201
1386	6953	43177
1387	6954	43152
1388	6956	43125
1389	6968	43162
1390	6970	43140
1391	6973	43120
1392	6975	43097
1393	6976	43072
1394	6978	43045
1395	6981	43026
1396	6982	42999
1397	6987	42994
1398	6990	42976
1399	6993	42961
1400	6995	42936
1401	6998	42917
1402	6999	42890
1403	7000	42863
1404	7002	42838
1405	7003	42810
1406	7005	42785
1407	7006	42758
1408	7011	42749
1409	7028	42818
1410	7029	42790
1411	7031	42763
1412	7032	42740
1413	7034	42712
1414	7035	42688
1415	7040	42682
1416	7042	42656
1417	7063	42747
1418	7065	42725
1419	7066	42697
1420	7068	42674
1421	7069	42648
1422	7072	42626
1423	7075	42610
1424	7076	42584
1425	7077	42556
1426	7079	42531
1427	7081	42506
1428	7082	42478
1429	7084	42454
1430	7086	42433
1431	7088	42409
1432	7090	42388
1433	7091	42360
1434	7095	42351
1435	7107	42390
1436	7109	42363
1437	7126	42432
1438	7136	42454
1439	7138	42431
1440	7139	42405
1441	7144	42398
1442	7147	42384
1443	7159	42421
1444	7162	42406
1445	7166	42392
1446	7167	42365
1447	7171	42352
1448	7172	42325
1449	7190	42397
1450	7201	42428
1451	7203	42410
1452	7205	42382
1453	7206	42356
1454	7211	42349
1455	7212	42324
1456	7214	42302
1457	7233	42376
1458	7236	42362
1459	7238	42337
1460	7241	42322
1461	7242	42294
1462	7245	42280
1463	7247	42255
1464	7248	42230
1465	7249	42203
1466	7251	42181
1467	7254	42164
1468	7274	42245
1469	7276	42221
1470	7278	42201
1471	7280	42181
1472	7282	42156
1473	7284	42135
1474	7302	42203
1475	7303	42178
1476	7307	42169
1477	7310	42151
1478	7329	42227
1479	7330	42202
1480	7332	42175
1481	7334	42158
1482	7341	42161
1483	7360	42236
1484	7362	42217
1485	7364	42195
1486	7365	42168
1487	7376	42197
1488	7378	42175
1489	7384	42178
1490	7386	42153
1491	7387	42126
1492	7407	42208
1493	7408	42181
1494	7411	42166
1495	7422	42190
1496	7428	42193
1497	7430	42172
1498	7432	42147
1499	7434	42130
1500	7436	42108
1501	7438	42086
1502	7440	42064
1503	7441	42037
1504	7459	42107
1505	7471	42141
1506	7476	42133
1507	7477	42109
1508	7496	42182
1509	7498	42159
1510	7499	42133
1511	7501	42109
1512	7503	42092
1513	7505	42067
1514	7509	42059
1515	7510	42033
1516	7512	42010
1517	7513	41984
1518	7516	41965
1519	7523	41972
1520	7539	42030
1521	7542	42011
1522	7560	42082
1523	7564	42069
1524	7565	42044
1525	7567	42021
1526	7569	42003
1527	7571	41980
1528	7573	41958
1529	7576	41945
1530	7578	41924
1531	7580	41900
1532	7581	41875
1533	7596	41926
1534	7598	41900
1535	7600	41880
1536	7613	41918
1537	7624	41949
1538	7626	41926
1539	7629	41912
1540	7631	41891
1541	7632	41865
1542	7634	41843
1543	7635	41817
1544	7636	41793
1545	7639	41773
1546	7640	41748
1547	7661	41831
1548	7663	41809
1549	7669	41812
1550	7671	41792
1551	7673	41768
1552	7675	41748
1553	7695	41823
1554	7711	41879
1555	7713	41860
1556	7732	41928
1557	7735	41916
1558	7738	41899
1559	7740	41875
1560	7741	41850
1561	7744	41833
1562	7746	41813
1563	7747	41787
1564	7749	41769
1565	7751	41746
1566	7753	41728
1567	7755	41705
1568	7757	41683
1569	7758	41660
1570	7760	41639
1571	7768	41646
1572	7769	41622
1573	7771	41600
1574	7772	41577
1575	7775	41564
1576	7777	41539
1577	7778	41517
1578	7780	41494
1579	7783	41478
1580	7784	41454
1581	7786	41433
1582	7788	41412
1583	7807	41484
1584	7810	41468
1585	7815	41460
1586	7816	41435
1587	7837	41515
1588	7849	41548
1589	7851	41526
1590	7854	41515
1591	7857	41498
1592	7875	41561
1593	7876	41537
1594	7894	41602
1595	7898	41588
1596	7899	41564
1597	7901	41544
1598	7903	41525
1599	7904	41500
1600	7907	41484
1601	7909	41463
1602	7912	41448
1603	7913	41425
1604	7916	41407
1605	7927	41436
1606	7929	41413
1607	7932	41401
1608	7950	41464
1609	7952	41442
1610	7954	41419
1611	7955	41394
1612	7975	41467
1613	7981	41470
1614	8000	41536
1615	8003	41523
1616	8022	41591
1617	8041	41660
1618	8062	41735
1619	8069	41743
1620	8071	41723
1621	8073	41699
1622	8074	41674
1623	8092	41739
1624	8111	41807
1625	8113	41783
1626	8114	41761
1627	8115	41736
1628	8117	41712
1629	8118	41690
1630	8120	41666
1631	8121	41641
1632	8123	41622
1633	8140	41678
1634	8160	41750
1635	8177	41808
1636	8179	41785
1637	8182	41769
1638	8183	41745
1639	8187	41736
1640	8189	41715
1641	8195	41718
1642	8197	41693
1643	8199	41673
1644	8200	41649
1645	8202	41631
1646	8221	41695
1647	8228	41700
1648	8229	41676
1649	8233	41664
1650	8249	41717
1651	8252	41699
1652	8253	41676
1653	8274	41752
1654	8276	41733
1655	8278	41711
1656	8291	41746
1657	8293	41728
1658	8295	41705
1659	8297	41687
1660	8299	41668
1661	8302	41650
1662	8304	41630
1663	8306	41610
1664	8308	41593
1665	8310	41570
1666	8312	41551
1667	8313	41530
1668	8336	41610
1669	8337	41588
1670	8339	41565
1671	8357	41628
1672	8362	41621
1673	8363	41599
1674	8366	41583
1675	8369	41567
1676	8387	41627
1677	8389	41608
1678	8407	41666
1679	8410	41653
1680	8411	41629
1681	8423	41657
1682	8426	41639
1683	8427	41618
