iter	RMSE
403	21911.90029
404	21911.65776
405	21911.4843
406	21851.32098
407	21850.30738
408	21849.62872
409	21680.20644
410	21666.20055
411	21275.87018
412	21194.60988
413	21194.4025
414	21187.45813
415	21173.87739
416	21163.61558
417	21153.02476
418	21087.59716
419	21073.87474
420	21058.78437
421	21058.64462
422	21058.53928
423	20851.11555
424	20820.63629
425	20809.8582
426	20809.74262
427	20784.55052
428	20783.91692
429	20783.90208
430	20783.89148
431	20782.08544
432	20782.07868
433	20569.59514
434	20523.8833
435	20523.8655
436	20523.85503
437	20523.84754
438	20497.64359
439	20399.88632
440	20397.26736
441	20397.26735
442	20397.15786
443	20397.1578
444	20209.9844
445	20195.69922
446	20088.53167
447	20088.01849
448	20086.6037
449	19693.84551
450	19682.37066
451	19668.80018
452	19355.36299
453	19353.87966
454	19184.17864
455	18976.35795
456	18976.2594
457	18736.86925
458	18733.35949
459	18732.13184
460	18720.5348
461	18687.60918
462	18687.23683
463	18683.29269
464	18676.07267
465	18637.28347
466	18582.48748
467	18582.47246
468	18582.46172
469	18485.82476
470	18426.86159
471	18426.80487
472	18344.96644
473	18342.89999
474	18334.99631
475	18174.1702
476	18170.02179
477	18170.01817
478	18059.7685
479	17701.26367
480	17671.96976
481	17663.22368
482	17663.21264
483	17663.13692
484	17621.0513
485	17615.38667
486	17614.14727
487	17609.26617
488	17558.7421
489	17172.35693
490	17152.68503
491	17145.45899
492	17145.08664
493	17144.64709
494	17144.62845
495	17142.5379
496	17142.51655
497	17114.62048
498	17113.58311
499	17101.55212
500	17099.38288
501	16793.61058
502	16759.09243
503	16758.15058
504	16756.79838
505	16756.78759
506	16748.8243
507	16723.55619
508	16722.53806
509	16667.91214
510	16649.2006
511	16648.30284
512	16643.17504
513	16639.39547
514	16620.85171
515	16608.50036
516	16605.1877
517	16604.17392
518	16589.55464
519	16589.55148
520	16564.68475
521	16404.65448
522	16399.4686
523	16399.4288
524	16386.19264
525	16350.81591
526	16308.00288
527	16307.96938
528	16307.94543
529	16161.99796
530	16156.52006
531	16151.32373
532	16151.32272
533	16059.57608
534	15986.74061
535	15834.70484
536	15834.69266
537	15834.68395
538	15780.01393
539	15779.93276
540	15779.91565
541	15756.9902
542	15753.98557
543	15712.89523
544	15710.96915
545	15671.69572
546	15671.69565
547	15634.1328
548	15606.15564
549	15605.3935
550	15570.32971
551	15569.04165
552	15554.62881
553	15211.04499
554	15208.29168
555	15208.07689
556	15038.45128
557	15038.41551
558	15008.49394
559	15006.02175
560	15000.35968
561	14974.55346
562	14897.06466
563	14896.8484
564	14893.27022
565	14824.24789
566	14800.42476
567	14737.99722
568	14737.90992
569	14433.3188
570	14433.30713
571	14432.2966
572	14432.28889
573	14431.29223
574	14415.47354
575	14414.23357
576	14362.96203
577	14284.13401
578	14284.10832
579	13916.68451
580	13916.25764
581	13843.1031
582	13843.05788
583	13843.03273
584	13842.78861
585	13842.77691
586	13842.23937
587	13834.1899
588	13806.38689
589	13792.26367
590	13761.84935
591	13761.79266
592	13682.67208
593	13682.64246
594	13680.24768
595	13677.45266
596	13654.17392
597	13646.89878
598	13646.89485
599	13627.32471
600	13626.71398
601	13626.36776
602	13606.73734
603	13595.48515
604	13595.4206
605	13592.5635
606	13585.34025
607	13581.48986
608	13572.24878
609	13492.30991
610	13471.43573
611	13467.17968
612	13429.63225
613	13423.79126
614	13411.54995
615	13411.54826
616	13411.49856
617	13410.71541
618	13379.19084
619	13374.12825
620	13370.35024
621	13368.91165
622	13368.62308
623	13368.6167
624	13367.70206
625	13264.24604
626	13264.20975
627	13255.83842
628	13239.03605
629	13238.07874
630	13234.24988
631	13219.96739
632	13206.38082
633	13206.16813
634	13206.16349
635	13206.16017
636	13203.3285
637	13192.27347
638	13191.97023
639	13191.96968
640	13164.93085
641	13163.93687
642	13155.82504
643	13148.12348
644	13099.17219
645	13091.51788
646	13091.47364
647	13087.38567
648	13087.35527
649	13087.16255
650	13086.03338
651	13069.18768
652	13066.44637
653	13043.55947
654	12997.04636
655	12997.00137
656	12828.50225
657	12801.39164
658	12800.7647
659	12800.30539
660	12794.34525
661	12603.73982
662	12602.44721
663	12599.22184
664	12599.22149
665	12504.47896
666	12348.35867
667	12347.93111
668	12347.86546
669	12347.81851
670	12347.78493
671	12346.44139
672	12345.49989
673	12299.80996
674	12299.6009
675	12298.64151
676	12285.32837
677	12285.31459
678	12285.30984
679	12223.05275
680	12209.72142
681	12209.6888
682	12205.3531
683	12189.13131
684	12135.71798
685	11952.51143
686	11952.35969
687	11944.44933
688	11942.18441
689	11941.94388
690	11921.299
691	11920.45698
692	11920.40503
693	11920.08651
694	11920.08092
695	11911.1391
696	11909.4213
697	11905.19164
698	11838.61855
699	11811.49988
700	11794.81848
701	11793.85852
702	11793.85291
703	11793.81404
704	11793.81152
705	11793.32643
706	11792.27175
707	11787.31037
708	11786.34008
709	11786.33942
710	11786.33187
711	11782.07473
712	11753.72357
713	11613.68694
714	11602.78959
715	11511.38072
716	11511.38071
717	11420.21923
718	11193.15601
719	11189.79496
720	11189.79196
721	11188.21509
722	11187.42163
723	11173.9191
724	11173.66036
725	11173.46605
726	11172.11471
727	11165.58865
728	11146.17495
729	11142.68229
730	11141.37565
731	11141.28496
732	11137.77746
733	11132.01962
734	11130.22344
735	11113.36399
736	11113.35704
737	11112.60194
738	11111.9398
739	11111.63682
740	11098.64938
741	11097.54387
742	11094.97787
743	11035.22558
744	11035.11556
745	11018.60848
746	11018.55046
747	11017.45104
748	11017.44889
749	11017.12077
750	11011.94007
751	11006.91433
752	11006.68686
753	10967.74665
754	10927.59262
755	10919.80447
756	10919.80072
757	10818.66155
758	10817.73092
759	10804.03634
760	10804.03581
761	10800.82154
762	10800.81987
763	10800.81883
764	10800.16172
765	10781.14775
766	10771.01636
767	10614.76489
768	10614.75317
769	10614.12987
770	10603.96458
771	10603.94893
772	10479.27692
773	10478.12374
774	10452.29308
775	10451.5784
776	10445.82925
777	10439.31023
778	10439.26341
779	10439.25398
780	10437.67924
781	10437.6767
782	10431.07987
783	10431.06787
784	10428.93237
785	10428.93065
786	10428.0281
787	10428.02791
788	10372.23174
789	10372.23122
790	10356.15232
791	10337.55687
792	10337.48445
793	10337.46591
794	10337.46587
795	10333.99082
796	10333.17832
797	10332.6146
798	10332.61237
799	10331.18546
800	10331.1832
801	10246.95934
802	10246.95342
803	10246.92063
804	10246.669
805	10193.73333
806	10193.54824
807	10193.47612
808	10112.10118
809	10111.88644
810	10111.86581
811	10103.31191
812	10103.0559
813	10095.92419
814	10095.86028
815	10088.19926
816	10088.19921
817	10088.19917
818	10087.64527
819	10087.60115
820	10087.56424
821	10087.48456
822	10087.48455
823	10087.48455
824	10086.54971
825	10086.54932
826	10085.057
827	10085.057
828	10074.05068
829	10073.91232
830	10073.79639
831	10073.67429
832	10073.32908
833	10067.06292
834	9994.322055
835	9975.858617
836	9958.230058
837	9958.176694
838	9958.165928
839	9957.843293
840	9956.229062
841	9956.224075
842	9956.220509
843	9956.217958
844	9956.152807
845	9950.091145
846	9949.998754
847	9946.464802
848	9943.943995
849	9943.897568
850	9940.651974
851	9940.651471
852	9939.26847
853	9939.265081
854	9939.243058
855	9938.847217
856	9937.226059
857	9936.20793
858	9936.206759
859	9935.933858
860	9935.507524
861	9934.81417
862	9909.921685
863	9889.971202
864	9889.9711
865	9889.929879
866	9889.757812
867	9889.576028
868	9889.567921
869	9889.566252
870	9889.566252
871	9871.228384
872	9871.1984
873	9870.441028
874	9870.440497
875	9870.440117
876	9828.549201
877	9823.992722
878	9805.20818
879	9805.207022
880	9801.324254
881	9725.939764
882	9725.931006
883	9725.827842
884	9725.783456
885	9725.69993
886	9725.688729
887	9722.784494
888	9715.757596
889	9701.968482
890	9701.172703
891	9701.128508
892	9701.123636
893	9700.868398
894	9699.175271
895	9698.895217
896	9695.614439
897	9695.609528
898	9693.077271
899	9693.076193
900	9692.651337
901	9652.946375
902	9650.848693
903	9650.832131
904	9646.981331
905	9639.603654
906	9635.120385
907	9492.027568
908	9480.13651
909	9467.415726
910	9440.817606
911	9431.689136
912	9431.549159
913	9379.378755
914	9358.466988
915	9355.631966
916	9355.54677
917	9352.78965
918	9352.686562
919	9350.61334
920	9349.863232
921	9349.858419
922	9349.841833
923	9299.446687
924	9298.14822
925	9298.148042
926	9297.701503
927	9273.270026
928	9273.267938
929	9273.22119
930	9248.268667
931	9244.790319
932	9232.772284
933	9232.191764
934	9216.338794
935	9165.348696
936	9165.347332
937	9165.160903
938	9165.147917
939	9165.123597
940	9165.111539
941	9162.908312
942	9162.905723
943	9154.441658
944	9150.249554
945	9150.196292
946	9150.170854
947	9150.153419
948	9149.207818
949	9149.122122
950	9149.119384
951	9148.024834
952	9144.608548
953	9144.606447
954	9144.604945
955	9040.280594
956	9037.929752
957	9037.928709
958	9037.008488
959	8967.138144
960	8967.138142
961	8966.825062
962	8966.598156
963	8966.598057
964	8966.570819
965	8961.8146
966	8961.536566
967	8959.754929
968	8954.839843
969	8954.511419
970	8954.508972
971	8953.117133
972	8947.055138
973	8947.054681
974	8947.054355
975	8946.925847
976	8946.925593
977	8946.925412
978	8946.275823
979	8946.275147
980	8923.178073
981	8923.130004
982	8923.129711
983	8923.129501
984	8923.129351
985	8923.117199
986	8923.068171
987	8923.068118
988	8908.431141
989	8908.425214
990	8908.420288
991	8907.643981
992	8907.640281
993	8906.273831
994	8906.153252
995	8906.152391
996	8905.846297
997	8895.668001
998	8895.231376
999	8895.211265
