iter	Logloss
398	0.3053108865
399	0.3050499665
400	0.3047902641
401	0.3047191757
402	0.3045842125
403	0.3045303257
404	0.3041967887
405	0.3040853873
406	0.3039742977
407	0.3035666598
408	0.303435668
409	0.303133645
410	0.3029154414
411	0.3025736894
412	0.3025083526
413	0.3023020036
414	0.3018939241
415	0.3016064035
416	0.3013456654
417	0.3013348495
418	0.3011831761
419	0.3011182094
420	0.3009176482
421	0.3006926189
422	0.3003354261
423	0.3000604246
424	0.3000243458
425	0.299714538
426	0.299534722
427	0.2992617314
428	0.2990148645
429	0.2987476763
430	0.2986400864
431	0.2982284467
432	0.2978325517
433	0.2978038058
434	0.297752963
435	0.2974053314
436	0.2972413264
437	0.297101749
438	0.2969683683
439	0.2968273368
440	0.296780766
441	0.2964618063
442	0.2963852062
443	0.2963119517
444	0.295952581
445	0.295722506
446	0.2957104553
447	0.2956214944
448	0.2954597998
449	0.2954263775
450	0.2952039312
451	0.294899678
452	0.2947534034
453	0.2945304455
454	0.2944591915
455	0.2943920424
456	0.2941725344
457	0.2941581145
458	0.2939863132
459	0.2939001695
460	0.2936328988
461	0.2935443887
462	0.2931612636
463	0.2929694261
464	0.2928046124
465	0.2927670146
466	0.2926787385
467	0.2926686075
468	0.2925943214
469	0.2923886404
470	0.2923426017
471	0.2923286885
472	0.2919911959
473	0.2916974197
474	0.2916545581
475	0.2914330778
476	0.2911658004
477	0.2911374696
478	0.2911222342
479	0.2908019697
480	0.2906149488
481	0.2904047073
482	0.2901867619
483	0.2898527539
484	0.2898118353
485	0.2895628489
486	0.2893139922
487	0.2892666387
488	0.2891894575
489	0.2891252272
490	0.2890152618
491	0.288751376
492	0.2887020903
493	0.2884813706
494	0.2884270466
495	0.2882692026
496	0.287925161
497	0.2878267839
498	0.2877519115
499	0.2876477536
500	0.2875884695
501	0.2874156605
502	0.2872284887
503	0.2871722648
504	0.2870713712
505	0.2867126657
506	0.2865225548
507	0.2864358349
508	0.2863044253
509	0.2862522587
510	0.2859825897
511	0.2858247584
512	0.2857528545
513	0.2855880912
514	0.2853524938
515	0.285194371
516	0.2850953786
517	0.2850407884
518	0.284746605
519	0.2846479054
520	0.2846336569
521	0.2843945176
522	0.2842150122
523	0.2841842397
524	0.2839446486
525	0.2838213504
526	0.283635856
527	0.2834213653
528	0.2834017904
529	0.2833321271
530	0.2833045543
531	0.2830107432
532	0.2829511411
533	0.2828112724
534	0.2827307112
535	0.2826261357
536	0.2825387969
537	0.2823541974
538	0.282188012
539	0.2820934567
540	0.2820687122
541	0.2816424864
542	0.2815848674
543	0.2815009089
544	0.2814633334
545	0.2814559928
546	0.2812714497
547	0.281160119
548	0.2811343814
549	0.2811157347
550	0.2807881798
551	0.2805919443
552	0.2805230438
553	0.2804585533
554	0.2804358349
555	0.280369005
556	0.2803302555
557	0.280295144
558	0.2802554222
559	0.2801549278
560	0.2798694711
561	0.2798288648
562	0.2796611553
563	0.2795316505
564	0.2794625979
565	0.2792769145
566	0.2791608173
567	0.2790661447
568	0.2789036668
569	0.2788186232
570	0.2787040542
571	0.2784601945
572	0.2782624592
573	0.2782098007
574	0.2780482078
575	0.2780446201
576	0.2779735431
577	0.2776757263
578	0.2775905477
579	0.2775189634
580	0.2774757793
581	0.2773118936
582	0.2772768367
583	0.2771734778
584	0.2771449316
585	0.2768010208
586	0.276580522
587	0.2764523028
588	0.2763622031
589	0.2761213219
590	0.2759647035
591	0.2759138318
592	0.2757403658
593	0.2757009346
594	0.2755279116
595	0.2754354835
596	0.2753770983
597	0.2752879974
598	0.2751498298
599	0.275088954
600	0.2748509439
601	0.2746276662
602	0.274537859
603	0.2744603574
604	0.2743585104
605	0.2741932671
606	0.2741183598
607	0.2740580514
608	0.2738998159
609	0.273736803
610	0.2735828296
611	0.2733617567
612	0.273358508
613	0.2732709424
614	0.2732256033
615	0.2728940178
616	0.2728649215
617	0.2726485612
618	0.2724877341
619	0.2724718978
620	0.2724281942
621	0.2723519639
622	0.2721639583
623	0.2720618746
624	0.2719783524
625	0.271830781
626	0.2718070098
627	0.2717647048
628	0.2716766938
629	0.2714819867
630	0.271420392
631	0.2710974354
632	0.2708399502
633	0.2707284129
634	0.27053028
635	0.2705283737
636	0.2704331063
637	0.2703523602
638	0.2700473983
639	0.2699500124
640	0.2697846707
641	0.269669795
642	0.2695227526
643	0.2693746779
644	0.2692087785
645	0.2691599688
646	0.2691070497
647	0.2688334636
648	0.2687573403
649	0.2685482009
650	0.2683871679
651	0.2681784591
652	0.2680778245
653	0.2679637904
654	0.2678814884
655	0.2678105913
656	0.2677196502
657	0.2674813829
658	0.2673800941
659	0.2671658798
660	0.2670964691
661	0.2670893732
662	0.2669203007
663	0.2668568017
664	0.2666898388
665	0.266540276
666	0.266460791
667	0.2664095726
668	0.2663723054
669	0.2663612354
670	0.2661825595
671	0.266177327
672	0.2659679636
673	0.26595539
674	0.2658352253
675	0.2657155375
676	0.2655905527
677	0.2654670087
678	0.2653083092
679	0.2651492282
680	0.2649506889
681	0.2648553839
682	0.2646842347
683	0.2646181006
684	0.2645686148
685	0.2645578774
686	0.2644746692
687	0.2644274251
688	0.2643940731
689	0.2643563683
690	0.2642782402
691	0.2642725086
692	0.2641608677
693	0.264065028
694	0.2637515395
695	0.2635000637
696	0.2634095727
697	0.2633804278
698	0.2633306496
699	0.2632802354
700	0.2632069128
701	0.2631961724
702	0.2630574839
703	0.2630092972
704	0.2629822996
705	0.2627106248
706	0.2626370484
707	0.2625969617
708	0.2625548111
709	0.262262683
710	0.262220513
711	0.2619387221
712	0.2618059854
713	0.2616783972
714	0.2615678181
715	0.2614568358
716	0.2612774299
717	0.261208104
718	0.2611607886
719	0.2611299276
720	0.2611193706
721	0.2610585166
722	0.2609981054
723	0.260759396
724	0.260656445
725	0.2604305846
726	0.2602890593
727	0.2602616158
728	0.2601840356
729	0.2601657541
730	0.2600844867
731	0.2599319283
732	0.2598880359
733	0.2598091462
734	0.2597155842
735	0.2595825423
736	0.2595726811
737	0.259435021
738	0.2593602183
739	0.2593225192
740	0.2591302223
741	0.2590483092
742	0.2589336291
743	0.2587731729
744	0.2587039049
745	0.2586401923
746	0.2585026259
747	0.2584582508
748	0.2583956239
749	0.2583334147
750	0.2580384028
751	0.2578645862
752	0.2577589139
753	0.2576992719
754	0.2575648927
755	0.2573726272
756	0.257249951
757	0.2572252321
758	0.257165921
759	0.2571212325
760	0.2569822902
761	0.256981002
762	0.2568749683
763	0.2568103426
764	0.2567799406
765	0.2567235313
766	0.2565813124
767	0.2564592564
768	0.2564322985
769	0.2564297186
770	0.2563504212
771	0.25632842
772	0.2562086934
773	0.2560890005
774	0.2560543438
775	0.256000051
776	0.2559471031
777	0.2557961887
778	0.2557868542
779	0.255624002
780	0.2555474806
781	0.2555255702
782	0.2554173014
783	0.2552700353
784	0.2551827579
785	0.2551162761
786	0.2551091459
787	0.2549257542
788	0.2547126545
789	0.2544435239
790	0.2544199777
791	0.2543824342
792	0.2543621558
793	0.2542756811
794	0.2542192534
795	0.2539699847
796	0.253873583
797	0.253711039
798	0.2536274544
799	0.2535534709
800	0.2535271998
801	0.2534756678
802	0.2533772767
803	0.2532800939
804	0.2530872603
805	0.2529901341
806	0.252810009
807	0.2526493236
808	0.2525016413
809	0.2521812933
810	0.2520417077
811	0.2518632746
812	0.251535963
813	0.2515134227
814	0.2512631979
815	0.2512136119
816	0.2509395259
817	0.2508802994
818	0.2508528683
819	0.2508306263
820	0.2508263151
821	0.2507784569
822	0.2506996454
823	0.2506797631
824	0.2505837394
825	0.2504170832
826	0.2503671893
827	0.2501533333
828	0.249969113
829	0.2496867837
830	0.2495972082
831	0.2493916409
832	0.2493444643
833	0.2491992826
834	0.2491051614
835	0.2489935221
836	0.2489349225
837	0.2488917623
838	0.2487740689
839	0.2487524364
840	0.2486787471
841	0.2486464453
842	0.2485482869
843	0.2483496773
844	0.2482514774
845	0.2481878824
846	0.2481128931
847	0.2480769444
848	0.2480608773
849	0.2480106209
850	0.2480014196
851	0.2479767802
852	0.2479466592
853	0.2478326918
854	0.2477565348
855	0.2477522126
856	0.2476731258
857	0.2476425948
858	0.2476200865
859	0.2474075727
860	0.2473428332
861	0.2473383436
862	0.2471867457
863	0.2470217005
864	0.2469999391
865	0.2469853599
866	0.2468939436
867	0.2466886216
868	0.2466695155
869	0.2466640826
870	0.2466163311
871	0.2465929135
872	0.2465776036
873	0.2463923902
874	0.2461775256
875	0.2459012538
876	0.2458249016
877	0.2456399413
878	0.2456317658
879	0.2456305446
880	0.2455489571
881	0.2455036467
882	0.245313006
883	0.2452478131
884	0.2452281992
885	0.2451704193
886	0.2451632742
887	0.2451004723
888	0.2450982748
889	0.2450710863
890	0.2449395224
891	0.2449200277
892	0.2448666574
893	0.2448232855
894	0.2447176266
895	0.244685586
896	0.2446584858
897	0.244449466
898	0.2444192959
899	0.2443162286
900	0.2441878909
901	0.244137022
902	0.2441204535
903	0.2440389179
904	0.2440039164
905	0.2439614677
906	0.2439413666
907	0.2439216274
908	0.2438195165
909	0.2437801557
910	0.2435724392
911	0.243421252
912	0.243395955
913	0.2433516075
914	0.2433439376
915	0.2432671405
916	0.2430935136
917	0.2430543586
918	0.2430445698
919	0.2429740672
920	0.2429466634
921	0.2429195224
922	0.2427855934
923	0.242728874
924	0.2426686523
925	0.2425642754
926	0.242535811
927	0.2422547803
928	0.2420130675
929	0.2419733773
930	0.2417375985
931	0.2416732857
932	0.2416689169
933	0.2416355979
934	0.2416134797
935	0.2415820571
936	0.241534802
937	0.2414973806
938	0.2414689643
939	0.241415819
940	0.2412325075
941	0.2411628969
942	0.2411454045
943	0.2411211811
944	0.2411179409
945	0.2410194251
946	0.2409924087
947	0.2408872161
948	0.2407756039
949	0.2406571239
950	0.2405340153
951	0.2404535568
952	0.2404340228
953	0.2404164852
954	0.24031645
955	0.2402823773
956	0.2402120816
957	0.240167551
958	0.2400972426
959	0.2399632222
960	0.2399227094
961	0.2398153005
962	0.2397920782
963	0.2397636255
964	0.2397309828
965	0.2397045903
966	0.2396656371
967	0.2396173145
968	0.2395273397
969	0.2394907804
970	0.2394819681
971	0.239361148
972	0.2393334131
973	0.2392956466
974	0.2392338477
975	0.2391948068
976	0.2391768879
977	0.2390933115
978	0.2390908634
979	0.2388950785
980	0.2388712026
981	0.2387669494
982	0.2387653518
983	0.2387494781
984	0.2386807049
985	0.2386583917
986	0.2385766345
987	0.2384963699
988	0.238464616
989	0.2383707747
990	0.2381745476
991	0.2380533632
992	0.237998754
993	0.2379184459
994	0.2378799066
995	0.2378214224
996	0.2377530099
997	0.2376303707
998	0.2375957981
999	0.2375393454
1000	0.2374827061
1001	0.2374183135
1002	0.2374037421
1003	0.2373801805
1004	0.2373287728
1005	0.237315028
1006	0.2371871033
1007	0.2370890668
1008	0.2369633135
1009	0.2368308019
1010	0.2368089425
1011	0.2367411972
1012	0.2367069569
1013	0.2365312902
1014	0.2364588525
1015	0.2364305618
1016	0.2364142153
1017	0.2363042019
1018	0.2361592676
1019	0.2361173866
1020	0.2360990326
1021	0.2359747146
1022	0.235921182
1023	0.2357584758
1024	0.2357202794
1025	0.2357050328
1026	0.2356802698
1027	0.2355154148
1028	0.2354193212
1029	0.2354140245
1030	0.235306307
1031	0.2352550603
1032	0.2351798019
1033	0.235138962
1034	0.2351257852
1035	0.2350802002
1036	0.235010404
1037	0.2349645894
1038	0.2349512147
1039	0.2349311155
1040	0.2348936032
1041	0.2348307604
1042	0.2348134779
1043	0.2348063287
1044	0.2347779725
1045	0.2347047545
1046	0.2346418315
1047	0.2345732349
1048	0.2344638056
1049	0.23435376
1050	0.2343117976
1051	0.2342301625
1052	0.2341170562
1053	0.2340939017
1054	0.2340667792
1055	0.2340259697
1056	0.2339892716
1057	0.2339112251
1058	0.2338115188
1059	0.233795258
1060	0.2337789372
1061	0.2337603736
1062	0.2337585682
1063	0.2337434107
1064	0.2337144454
1065	0.2335532348
1066	0.2335210414
1067	0.2334463426
1068	0.2334290152
1069	0.2333284234
1070	0.2332499179
1071	0.2331671366
1072	0.233098977
1073	0.2329851475
1074	0.2328464082
1075	0.2326919428
1076	0.2326157592
1077	0.2324696665
1078	0.2324141672
1079	0.2323399833
1080	0.2321920328
1081	0.2321509935
1082	0.2320953819
1083	0.2320532531
1084	0.2320461594
1085	0.2318848242
1086	0.2318461993
1087	0.2317688651
1088	0.2317007241
1089	0.2316768285
1090	0.2316379911
1091	0.2315668283
1092	0.2314928804
1093	0.2314679331
1094	0.2314353261
1095	0.2313436487
1096	0.2312852093
1097	0.2311295338
1098	0.231103497
1099	0.2310533609
1100	0.2310307925
1101	0.2309096755
1102	0.230867202
1103	0.2308276786
1104	0.2308059601
1105	0.2308008298
1106	0.2307139726
1107	0.2306842172
1108	0.2306046572
1109	0.2305823506
1110	0.2305347913
1111	0.230516501
1112	0.230348346
1113	0.2301933032
1114	0.2301693759
1115	0.2300547356
1116	0.2300538604
1117	0.229963017
1118	0.2299494393
1119	0.2298394454
1120	0.2298106818
1121	0.2297834162
1122	0.2297649821
1123	0.2297570073
1124	0.2296775216
1125	0.2294779387
1126	0.2294731641
1127	0.2293783566
1128	0.2293285029
1129	0.2292702551
1130	0.2292157981
1131	0.2291569833
1132	0.2291445576
1133	0.2291256182
1134	0.2290463196
1135	0.2290268765
1136	0.2289413256
1137	0.2288602861
1138	0.2288506463
1139	0.2287134927
1140	0.2287004799
1141	0.2286018851
1142	0.2285700209
1143	0.2284440171
1144	0.2284036952
1145	0.2283806804
1146	0.2283152493
1147	0.2282392244
1148	0.228136944
1149	0.2280052042
1150	0.2279857323
1151	0.2279409945
1152	0.2278018919
1153	0.2277897782
1154	0.2277400866
1155	0.2277159207
1156	0.227547778
1157	0.2274753684
1158	0.227343006
1159	0.2272344944
1160	0.2270654782
1161	0.2269686819
1162	0.2269412385
1163	0.2269409671
1164	0.2268894914
1165	0.226886887
1166	0.2268537527
1167	0.2268024374
1168	0.2267315385
1169	0.2266401588
1170	0.2266332538
1171	0.226608198
1172	0.2265912604
1173	0.2265363952
1174	0.2265106401
1175	0.2264832985
1176	0.2262701
1177	0.226125875
1178	0.2260593697
1179	0.2259448312
1180	0.2258905406
1181	0.2258823278
1182	0.225774307
1183	0.2257290049
1184	0.2257079608
1185	0.2255521454
1186	0.2254849321
1187	0.2254431332
1188	0.2253636748
1189	0.2253097741
1190	0.2252379041
1191	0.2251737034
1192	0.2250168557
1193	0.2250122777
1194	0.2249858246
1195	0.2248162205
1196	0.2247692994
1197	0.2246222973
1198	0.2245353106
1199	0.224457146
1200	0.2244515386
1201	0.2244188626
1202	0.2243677899
1203	0.2242630165
1204	0.2240776927
1205	0.2240368832
1206	0.2238105184
1207	0.2236721667
1208	0.2235008014
1209	0.2234551877
1210	0.2234282747
1211	0.2233358757
1212	0.2231837659
1213	0.2231137387
1214	0.2229699207
1215	0.2229412994
1216	0.2229245289
1217	0.2227162244
1218	0.2227111092
1219	0.2226724571
1220	0.2226448936
1221	0.2226394224
1222	0.222534957
1223	0.2225021807
1224	0.2224282887
1225	0.2224067579
1226	0.2224029072
1227	0.2223767779
1228	0.222348942
1229	0.2222510738
1230	0.2221030724
1231	0.2220913078
1232	0.2220591437
1233	0.2220473154
1234	0.2218924721
1235	0.221744827
1236	0.221660121
1237	0.2216308781
1238	0.2215293938
1239	0.2215012889
1240	0.2213326347
1241	0.2212034145
1242	0.2210770912
1243	0.2210600423
1244	0.2209351892
1245	0.2208444943
1246	0.2208157017
1247	0.2207978907
1248	0.2207494191
1249	0.2207009259
1250	0.2205491653
1251	0.2203168324
1252	0.2202468685
1253	0.220129994
1254	0.2200852282
1255	0.220057268
1256	0.2200322062
1257	0.2198227297
1258	0.2197357662
1259	0.2197195436
1260	0.2197154733
1261	0.219650596
1262	0.2196341336
1263	0.2195985203
1264	0.2195326823
1265	0.2194586777
1266	0.2194169096
1267	0.2193986171
1268	0.2193540593
1269	0.2193435234
1270	0.2193253266
1271	0.2193056095
1272	0.2191163596
1273	0.2190752308
1274	0.2190648505
1275	0.2190353034
1276	0.218972862
1277	0.2189531152
1278	0.2188316699
1279	0.2188116001
1280	0.2187704905
1281	0.2187415138
1282	0.2187308125
1283	0.2186568474
1284	0.2186475685
1285	0.2185062875
1286	0.218470605
1287	0.218433272
1288	0.2182836731
1289	0.2182783666
1290	0.2182656807
1291	0.2182052936
1292	0.2180417418
1293	0.2179040478
1294	0.2178893256
1295	0.2177848172
1296	0.2177841526
1297	0.2177685068
1298	0.2177188165
1299	0.2176109622
