iter	RMSE
156	4.327220265
157	4.321962588
158	4.313198285
159	4.306232253
160	4.295421829
161	4.285286355
162	4.274167849
163	4.260831958
164	4.256236093
165	4.246525049
166	4.23597692
167	4.227126491
168	4.220956568
169	4.213804872
170	4.200148375
171	4.191349352
172	4.174982642
173	4.165699961
174	4.158412766
175	4.14841202
176	4.138084738
177	4.12549246
178	4.113560576
179	4.103853064
180	4.095145807
181	4.084398641
182	4.074736366
183	4.065087947
184	4.059089438
185	4.052015645
186	4.045743083
187	4.039086154
188	4.034337476
189	4.028874745
190	4.018906177
191	4.011609804
192	4.005440276
193	3.996592414
194	3.990407472
195	3.977786977
196	3.962133183
197	3.956024618
198	3.953715086
199	3.948691913
200	3.945249261
201	3.937215055
202	3.930581047
203	3.922408093
204	3.913133965
205	3.903594686
206	3.898671071
207	3.884972455
208	3.879509265
209	3.873252056
210	3.869159137
211	3.862420214
212	3.849891378
213	3.841561823
214	3.836167785
215	3.833091693
216	3.824081757
217	3.817834819
218	3.814503012
219	3.805382026
220	3.801860569
221	3.792668177
222	3.787700851
223	3.779501759
224	3.773002885
225	3.766945709
226	3.763278364
227	3.754112498
228	3.744493377
229	3.738054318
230	3.729754937
231	3.725642623
232	3.714525624
233	3.707640239
234	3.70470235
235	3.691573859
236	3.689243412
237	3.68379276
238	3.675674711
239	3.665963369
240	3.655964208
241	3.651052002
242	3.649464103
243	3.637307439
244	3.633231547
245	3.626422399
246	3.618280477
247	3.610189467
248	3.59979539
249	3.596108617
250	3.588456013
251	3.581487557
252	3.575848219
253	3.569586655
254	3.56275978
255	3.554632182
256	3.547230062
257	3.535491461
258	3.531343567
259	3.52469825
260	3.5189577
261	3.511309853
262	3.507920083
263	3.497614245
264	3.491014419
265	3.485365743
266	3.479026601
267	3.474033148
268	3.469582879
269	3.467256795
270	3.460128132
271	3.452882348
272	3.44437848
273	3.440935865
274	3.439707469
275	3.429531803
276	3.427235492
277	3.41989346
278	3.413961953
279	3.408007822
280	3.405030641
281	3.401586285
282	3.394508619
283	3.392958904
284	3.388218825
285	3.386728574
286	3.377183406
287	3.370068883
288	3.363300675
289	3.359933589
290	3.353789223
291	3.345300669
292	3.338908501
293	3.334280455
294	3.331408928
295	3.32367121
296	3.319540973
297	3.310243706
298	3.308454997
299	3.307067945
300	3.303599059
301	3.302274515
302	3.297802255
303	3.296584794
304	3.289793035
305	3.280728672
306	3.279565427
307	3.278484381
308	3.274271611
309	3.270201784
310	3.266309136
311	3.265192341
312	3.261050684
313	3.256445638
314	3.255510118
315	3.24645886
316	3.237568246
317	3.23044805
318	3.228236194
319	3.224691003
320	3.222169332
321	3.216401735
322	3.211410339
323	3.20651259
324	3.198103405
325	3.193152854
326	3.188125357
327	3.182921504
328	3.177214489
329	3.169887928
330	3.166092047
331	3.16165957
332	3.160176932
333	3.158204382
334	3.151898318
335	3.150490729
336	3.14684657
337	3.140043035
338	3.138550387
339	3.131464683
340	3.124798838
341	3.121906053
342	3.116686506
343	3.115421778
344	3.110700952
345	3.106924136
346	3.098214376
347	3.093982605
348	3.09063036
349	3.08506783
350	3.081120264
351	3.077655984
352	3.072554042
353	3.070348562
354	3.066560111
355	3.062303176
356	3.056486856
357	3.053259578
358	3.047813937
359	3.047021662
360	3.045334439
361	3.044807136
362	3.03701383
363	3.033318799
364	3.028803163
365	3.025088749
366	3.019482931
367	3.011363973
368	3.006222716
369	3.000891909
370	2.995679239
371	2.991557572
372	2.989292062
373	2.984715159
374	2.980931523
375	2.975255773
376	2.96965404
377	2.966370597
378	2.962760144
379	2.957113775
380	2.953733538
381	2.950535647
382	2.948375136
383	2.945188215
384	2.938651418
385	2.935183142
386	2.931607558
387	2.929043808
388	2.926869182
389	2.924368724
390	2.922980214
391	2.91870185
392	2.915193422
393	2.910287808
394	2.907168605
395	2.905735137
396	2.904801274
397	2.901502632
398	2.900999527
399	2.895032636
400	2.889373855
401	2.882165632
402	2.881555996
403	2.877779607
404	2.872441817
405	2.867804925
406	2.86398776
407	2.860069416
408	2.857206553
409	2.853523273
410	2.850016895
411	2.84409483
412	2.841259842
413	2.836883564
414	2.833021416
415	2.829745444
416	2.828783218
417	2.823338076
418	2.819952655
419	2.815455624
420	2.810260292
421	2.804731064
422	2.800919328
423	2.798162757
424	2.793769313
425	2.792378503
426	2.788180927
427	2.784994982
428	2.782064718
429	2.779093721
430	2.777999075
431	2.772987173
432	2.769516753
433	2.765689164
434	2.759693926
435	2.755043562
436	2.752898662
437	2.752215493
438	2.748839384
439	2.74552756
440	2.741589186
441	2.736974095
442	2.734264035
443	2.733313742
444	2.732551931
445	2.731853963
446	2.726872948
447	2.72261568
448	2.718004437
449	2.71475643
450	2.709777566
451	2.707062736
452	2.702967344
453	2.701873012
454	2.700712201
455	2.698089398
456	2.694276351
457	2.693218504
458	2.690637054
459	2.688850653
460	2.686301362
461	2.685466222
462	2.684360339
463	2.681035536
464	2.67843725
465	2.675703354
466	2.674714936
467	2.670715901
468	2.666857163
469	2.665815179
470	2.662622774
471	2.660274764
472	2.657982559
473	2.654110691
474	2.651616551
475	2.647998474
476	2.645309751
477	2.643057803
478	2.641976101
479	2.639707844
480	2.636769093
481	2.634561567
482	2.632403159
483	2.628994544
484	2.625768747
485	2.625131093
486	2.622332186
487	2.62125404
488	2.619044979
489	2.618057377
490	2.615122595
491	2.612135985
492	2.609147358
493	2.605118887
494	2.602826425
495	2.601871642
496	2.598969895
497	2.597156801
498	2.59315504
499	2.592158202
500	2.588781129
501	2.587402682
502	2.583432531
503	2.581412618
504	2.579370419
505	2.577272945
506	2.574366097
507	2.572205296
508	2.571206071
509	2.568251329
510	2.563514566
511	2.560849674
512	2.558395044
513	2.557379058
514	2.55564326
515	2.551455748
516	2.549166955
517	2.546457606
518	2.543160616
519	2.541831048
520	2.539313919
521	2.53368652
522	2.532073451
523	2.529503455
524	2.528524316
525	2.523764566
526	2.520700814
527	2.51982166
528	2.517717551
529	2.515268426
530	2.512603086
531	2.511532337
532	2.508964924
533	2.508140329
534	2.504837044
535	2.502334185
536	2.500938703
537	2.500156348
538	2.496782841
539	2.494557249
540	2.49211032
541	2.490233193
542	2.48694211
543	2.484582458
544	2.48190194
545	2.477131333
546	2.475234826
547	2.473814252
548	2.472868925
549	2.47178625
550	2.470963386
551	2.468028554
552	2.467900524
553	2.467553637
554	2.463784537
555	2.461515383
556	2.459808765
557	2.457191626
558	2.453753941
559	2.452900059
560	2.450115843
561	2.448060524
562	2.447051716
563	2.443337497
564	2.439926104
565	2.436337846
566	2.43421286
567	2.431432576
568	2.429119126
569	2.426992992
570	2.424238308
571	2.42332452
572	2.42161172
573	2.420129487
574	2.416993316
575	2.415396471
576	2.413801012
577	2.410723079
578	2.408382719
579	2.406549981
580	2.403226531
581	2.402506271
582	2.400916183
583	2.397887079
584	2.395344369
585	2.392246604
586	2.390362942
587	2.386845308
588	2.384813088
589	2.381900535
590	2.379651034
591	2.378372114
592	2.375282397
593	2.373274331
594	2.371835619
595	2.368818913
596	2.366137232
597	2.363800241
598	2.362256602
599	2.359749848
600	2.357842096
601	2.355942974
602	2.354258185
603	2.352708355
604	2.350927778
605	2.349406432
606	2.348354998
607	2.345167284
608	2.342837007
609	2.340862957
610	2.339323817
611	2.338699982
612	2.33756658
613	2.33603443
614	2.333726027
615	2.332172216
616	2.329836531
617	2.325708704
618	2.324810307
619	2.322906627
620	2.32072942
621	2.319190313
622	2.317281482
623	2.316482372
624	2.315802053
625	2.312117605
626	2.309891246
627	2.307140006
628	2.304334891
629	2.30272899
630	2.301280714
631	2.299612791
632	2.298741516
633	2.295677002
634	2.294092485
635	2.292418999
636	2.288545546
637	2.286610526
638	2.284409117
639	2.281980361
640	2.279473369
641	2.278535591
642	2.278104311
643	2.276390129
644	2.274730016
645	2.273026863
646	2.271125028
647	2.27044645
648	2.268412506
649	2.26740096
650	2.265578766
651	2.262657906
652	2.261748951
653	2.261146834
654	2.260124509
655	2.257787604
656	2.255362783
657	2.253369648
658	2.251460834
659	2.25052642
660	2.248536317
661	2.247752772
662	2.247302342
663	2.245873419
664	2.244876891
665	2.242561655
666	2.240917874
667	2.239073475
668	2.237667951
669	2.236850008
670	2.23521096
671	2.233519538
672	2.232475649
673	2.23162294
674	2.230364075
675	2.22875913
676	2.226852425
677	2.224447783
678	2.222282547
679	2.220950965
680	2.220013789
681	2.218689582
682	2.218035044
683	2.21683014
684	2.215202957
685	2.213364837
686	2.21154583
687	2.209788459
688	2.207001629
689	2.204700113
690	2.203274102
691	2.202516332
692	2.200648103
693	2.19918519
694	2.197432049
695	2.194961459
696	2.193368542
697	2.191407485
698	2.190313394
699	2.189710027
700	2.187931202
701	2.186374799
702	2.185028235
703	2.183534443
704	2.182090784
705	2.180758448
706	2.179164968
707	2.178071956
708	2.176978891
709	2.176503648
710	2.174253401
711	2.172870853
712	2.171079726
713	2.168409851
714	2.167761503
715	2.165889333
716	2.16406714
717	2.162357887
718	2.159869565
719	2.15880821
720	2.157705553
721	2.15685104
722	2.1544124
723	2.153122404
724	2.15080771
725	2.150087225
726	2.149165291
727	2.1471495
728	2.146629736
729	2.145228022
730	2.143912097
731	2.143045596
732	2.140630637
733	2.1381509
734	2.136365892
735	2.135346745
736	2.132933004
737	2.131008875
738	2.130147761
739	2.129229425
740	2.127296953
741	2.125230857
742	2.123860583
743	2.12285768
744	2.121784959
745	2.119861343
746	2.117589131
747	2.114601499
748	2.113730628
749	2.112596798
750	2.1116257
751	2.110610917
752	2.108962027
753	2.108021745
754	2.105641738
755	2.105071271
756	2.104083929
757	2.102640019
758	2.101643049
759	2.10034444
760	2.09868284
761	2.097964117
762	2.095645444
763	2.09288884
764	2.092149558
765	2.08970491
766	2.088558225
767	2.087609733
768	2.086089768
769	2.084593817
770	2.083493285
771	2.081731796
772	2.080489854
773	2.079481452
774	2.078264062
775	2.076714387
776	2.076192925
777	2.075180753
778	2.074218912
779	2.073035903
780	2.072893632
781	2.0713727
782	2.069086078
783	2.066231851
784	2.064555121
785	2.063163075
786	2.06251932
787	2.061275793
788	2.059981765
789	2.05905015
790	2.057211062
791	2.055674648
792	2.054397634
793	2.053451482
794	2.051749545
795	2.050331573
796	2.048866561
797	2.047126936
798	2.045942338
799	2.042421673
800	2.040506772
801	2.040173932
802	2.039124245
803	2.037978549
804	2.03693137
805	2.035005193
806	2.033722287
807	2.033241751
808	2.030669587
809	2.029498136
810	2.028046354
811	2.025780763
812	2.024741377
813	2.023085161
814	2.020940047
815	2.020351341
816	2.019509029
817	2.019080222
818	2.018729393
819	2.017964842
820	2.017313468
821	2.014898054
822	2.014134023
823	2.01207595
824	2.011051826
825	2.010399963
826	2.008985193
827	2.00783701
828	2.006441924
829	2.005725391
830	2.004703017
831	2.003111856
832	2.002596588
833	2.002365947
834	2.001455649
835	2.000368297
836	1.999062138
837	1.997131265
838	1.995930527
839	1.993639909
840	1.99257229
841	1.991886905
842	1.990797061
843	1.989627674
844	1.98905044
845	1.988389077
846	1.987788338
847	1.98728937
848	1.986234287
849	1.985516313
850	1.984059897
851	1.98173645
852	1.979304903
853	1.977721586
854	1.976626386
855	1.97566129
856	1.974254928
857	1.972799784
858	1.971950046
859	1.970180888
860	1.968330723
861	1.967989447
862	1.967091757
863	1.966391338
864	1.965780576
865	1.964454148
866	1.963699727
867	1.961946882
868	1.96152056
869	1.960183933
870	1.959682745
871	1.95837502
872	1.955779719
873	1.954735721
874	1.953813144
875	1.95360446
876	1.953350313
877	1.952631021
878	1.951655258
879	1.949495029
880	1.948657494
881	1.947715462
882	1.94598696
883	1.945550533
884	1.944351749
885	1.943354816
886	1.942837491
887	1.941741657
888	1.940729467
889	1.93946252
890	1.938579618
891	1.938321475
892	1.937648231
893	1.936311487
894	1.936061819
895	1.935995319
896	1.93475434
897	1.934345744
898	1.933193866
899	1.932894068
900	1.932456696
901	1.930762906
902	1.928910772
903	1.928734424
904	1.928561868
905	1.927857799
906	1.927276151
907	1.92691058
908	1.925370529
909	1.924851012
910	1.923752054
911	1.922545699
912	1.922269294
913	1.921008957
914	1.92071036
915	1.920130062
916	1.919140147
917	1.917323013
918	1.916782505
919	1.915039742
920	1.913345403
921	1.913136688
922	1.912355547
923	1.912186216
924	1.911572308
925	1.909773922
926	1.908548985
927	1.906780648
928	1.905818574
929	1.905295826
930	1.904788225
931	1.903489102
932	1.902253673
933	1.901458667
934	1.900560572
935	1.899573573
936	1.899118154
937	1.897512715
938	1.896947389
939	1.896142769
940	1.894822633
941	1.893684887
942	1.892647334
943	1.891701094
944	1.890957711
945	1.890296732
946	1.888252059
947	1.886793877
948	1.88512389
949	1.883979565
950	1.882813244
951	1.881489854
952	1.880728739
953	1.879689097
954	1.878303367
955	1.877262808
956	1.875384209
957	1.874422476
958	1.873085639
959	1.872231999
960	1.871399927
961	1.870376493
962	1.869915085
963	1.868295562
964	1.868110078
965	1.867917796
966	1.866930383
967	1.865905105
968	1.864715267
969	1.863845791
970	1.861517706
971	1.860724686
972	1.859507047
973	1.858995955
974	1.858101874
975	1.856475419
976	1.855264388
977	1.854770943
978	1.854513453
979	1.854300028
980	1.852851756
981	1.851653297
982	1.851205904
983	1.85012724
984	1.849950246
985	1.848881673
986	1.847065114
987	1.84668784
988	1.845956488
989	1.845692012
990	1.845467249
991	1.844593343
992	1.843583038
993	1.842821679
994	1.841192957
995	1.840649983
996	1.839634778
997	1.838414964
998	1.836788105
999	1.836552063
