iter	Passed	Remaining
280	901	2306
281	904	2302
282	906	2297
283	909	2293
284	912	2289
285	915	2284
286	918	2280
287	920	2276
288	923	2271
289	926	2267
290	929	2263
291	932	2260
292	935	2256
293	937	2252
294	940	2247
295	943	2244
296	946	2240
297	949	2236
298	951	2231
299	954	2228
300	957	2224
301	960	2220
302	963	2216
303	966	2211
304	968	2207
305	971	2203
306	975	2201
307	980	2202
308	983	2200
309	988	2200
310	992	2199
311	996	2198
312	1001	2198
313	1006	2198
314	1010	2197
315	1014	2195
316	1018	2195
317	1024	2198
318	1030	2199
319	1033	2195
320	1036	2192
321	1040	2191
322	1045	2191
323	1049	2190
324	1053	2188
325	1057	2186
326	1061	2183
327	1064	2181
328	1068	2178
329	1071	2175
330	1074	2172
331	1078	2169
332	1082	2167
333	1086	2165
334	1089	2163
335	1092	2159
336	1095	2155
337	1098	2151
338	1101	2147
339	1104	2143
340	1107	2140
341	1110	2136
342	1113	2133
343	1116	2130
344	1120	2126
345	1123	2123
346	1125	2118
347	1128	2114
348	1131	2110
349	1134	2106
350	1136	2101
351	1139	2097
352	1141	2093
353	1144	2088
354	1147	2084
355	1150	2080
356	1153	2076
357	1155	2072
358	1158	2068
359	1161	2064
360	1167	2066
361	1170	2062
362	1172	2058
363	1175	2054
364	1178	2050
365	1181	2046
366	1183	2042
367	1187	2038
368	1191	2038
369	1194	2034
370	1197	2030
371	1201	2028
372	1204	2024
373	1207	2020
374	1209	2016
375	1212	2012
376	1215	2008
377	1218	2005
378	1221	2001
379	1224	1997
380	1227	1993
381	1229	1989
382	1232	1985
383	1235	1981
384	1238	1978
385	1241	1974
386	1243	1970
387	1247	1966
388	1249	1962
389	1252	1959
390	1255	1954
391	1257	1950
392	1260	1946
393	1263	1942
394	1265	1938
395	1268	1934
396	1270	1930
397	1273	1926
398	1276	1922
399	1278	1918
400	1281	1914
401	1284	1910
402	1287	1906
403	1290	1903
404	1293	1899
405	1295	1895
406	1298	1892
407	1301	1888
408	1304	1884
409	1306	1880
410	1309	1876
411	1312	1873
412	1315	1869
413	1317	1865
414	1320	1861
415	1323	1858
416	1326	1854
417	1329	1850
418	1331	1846
419	1334	1842
420	1336	1838
421	1339	1834
422	1341	1830
423	1344	1826
424	1347	1822
425	1349	1818
426	1352	1815
427	1355	1811
428	1358	1807
429	1360	1804
430	1363	1799
431	1366	1796
432	1369	1792
433	1371	1789
434	1374	1785
435	1377	1781
436	1380	1778
437	1385	1777
438	1389	1775
439	1393	1773
440	1397	1770
441	1401	1769
442	1405	1767
443	1409	1765
444	1412	1762
445	1416	1759
446	1420	1757
447	1425	1756
448	1429	1754
449	1433	1751
450	1437	1749
451	1441	1747
452	1444	1744
453	1447	1741
454	1450	1737
455	1453	1733
456	1456	1730
457	1458	1726
458	1461	1722
459	1464	1719
460	1467	1716
461	1471	1713
462	1474	1710
463	1477	1706
464	1480	1703
465	1483	1700
466	1486	1696
467	1489	1693
468	1492	1690
469	1495	1686
470	1498	1683
471	1501	1679
472	1506	1678
473	1508	1674
474	1515	1675
475	1519	1673
476	1523	1670
477	1527	1668
478	1531	1666
479	1537	1665
480	1542	1664
481	1547	1663
482	1554	1663
483	1559	1662
484	1564	1660
485	1567	1657
486	1570	1654
487	1573	1650
488	1576	1647
489	1580	1645
490	1584	1642
491	1587	1639
492	1591	1636
493	1594	1633
494	1598	1630
495	1601	1626
496	1603	1623
497	1606	1619
498	1609	1615
499	1612	1612
500	1614	1608
501	1617	1604
502	1620	1600
503	1622	1597
504	1625	1593
505	1628	1589
506	1630	1585
507	1633	1581
508	1635	1578
509	1639	1574
510	1642	1571
511	1644	1567
512	1647	1563
513	1649	1560
514	1652	1556
515	1655	1552
516	1658	1549
517	1660	1545
518	1663	1541
519	1666	1538
520	1668	1534
521	1671	1530
522	1673	1526
523	1676	1522
524	1679	1519
525	1681	1515
526	1684	1511
527	1687	1508
528	1689	1504
529	1692	1500
530	1694	1496
531	1697	1493
532	1700	1489
533	1702	1486
534	1705	1482
535	1707	1478
536	1710	1474
537	1713	1471
538	1716	1467
539	1718	1463
540	1720	1459
541	1723	1456
542	1725	1452
543	1728	1449
544	1731	1445
545	1733	1441
546	1736	1437
547	1738	1434
548	1741	1430
549	1743	1426
550	1746	1423
551	1748	1419
552	1751	1415
553	1753	1411
554	1756	1407
555	1758	1404
556	1760	1400
557	1763	1396
558	1765	1393
559	1768	1389
560	1771	1385
561	1773	1382
562	1776	1378
563	1778	1375
564	1781	1371
565	1783	1367
566	1786	1364
567	1789	1360
568	1791	1357
569	1794	1353
570	1796	1349
571	1799	1346
572	1801	1342
573	1803	1338
574	1806	1335
575	1808	1331
576	1811	1328
577	1813	1324
578	1816	1320
579	1818	1317
580	1821	1313
581	1824	1310
582	1826	1306
583	1829	1302
584	1831	1299
585	1834	1295
586	1836	1292
587	1838	1288
588	1841	1284
589	1843	1281
590	1846	1277
591	1848	1274
592	1851	1270
593	1853	1266
594	1855	1263
595	1858	1259
596	1861	1256
597	1863	1252
598	1866	1249
599	1868	1245
600	1871	1242
601	1873	1238
602	1876	1235
603	1878	1231
604	1880	1228
605	1883	1224
606	1885	1221
607	1888	1217
608	1890	1213
609	1893	1210
610	1895	1206
611	1898	1203
612	1901	1200
613	1903	1196
614	1906	1193
615	1909	1190
616	1912	1187
617	1914	1183
618	1917	1180
619	1919	1176
620	1922	1173
621	1925	1169
622	1927	1166
623	1930	1163
624	1932	1159
625	1934	1155
626	1937	1152
627	1939	1148
628	1941	1145
629	1944	1141
630	1946	1138
631	1949	1135
632	1951	1131
633	1954	1128
634	1956	1124
635	1959	1121
636	1961	1117
637	1964	1114
638	1966	1111
639	1969	1107
640	1971	1104
641	1973	1100
642	1976	1097
643	1978	1093
644	1981	1090
645	1983	1087
646	1986	1083
647	1988	1080
648	1990	1076
649	1993	1073
650	1995	1070
651	1998	1066
652	2001	1063
653	2003	1060
654	2006	1056
655	2008	1053
656	2011	1050
657	2013	1046
658	2016	1043
659	2018	1039
660	2020	1036
661	2023	1032
662	2025	1029
663	2027	1026
664	2030	1022
665	2032	1019
666	2035	1015
667	2037	1012
668	2039	1009
669	2042	1005
670	2044	1002
671	2047	999
672	2049	996
673	2052	992
674	2055	989
675	2057	986
676	2060	982
677	2062	979
678	2065	976
679	2067	972
680	2070	969
681	2072	966
682	2074	963
683	2077	959
684	2079	956
685	2082	953
686	2084	949
687	2086	946
688	2089	943
689	2091	939
690	2094	936
691	2097	933
692	2099	930
693	2101	926
694	2104	923
695	2106	920
696	2109	916
697	2111	913
698	2113	910
699	2116	906
700	2118	903
701	2120	900
702	2123	896
703	2125	893
704	2127	890
705	2130	887
706	2132	883
707	2135	880
708	2137	877
709	2140	874
710	2142	870
711	2145	867
712	2148	864
713	2150	861
714	2153	858
715	2155	855
716	2158	851
717	2160	848
718	2162	845
719	2165	842
720	2167	838
721	2170	835
722	2172	832
723	2174	829
724	2177	825
725	2179	822
726	2181	819
727	2184	816
728	2186	812
729	2189	809
730	2191	806
731	2193	803
732	2196	800
733	2198	796
734	2201	793
735	2204	790
736	2206	787
737	2209	784
738	2212	781
739	2214	778
740	2217	775
741	2219	771
742	2222	768
743	2224	765
744	2227	762
745	2229	759
746	2232	755
747	2234	752
748	2237	749
749	2239	746
750	2242	743
751	2244	740
752	2247	737
753	2250	734
754	2252	731
755	2255	727
756	2257	724
757	2260	721
758	2263	718
759	2265	715
760	2268	712
761	2271	709
762	2273	706
763	2276	703
764	2278	699
765	2281	696
766	2283	693
767	2285	690
768	2288	687
769	2290	684
770	2293	681
771	2295	677
772	2297	674
773	2300	671
774	2302	668
775	2305	665
776	2307	662
777	2310	659
778	2312	656
779	2315	652
780	2317	649
781	2320	646
782	2322	643
783	2325	640
784	2327	637
785	2330	634
786	2332	631
787	2335	628
788	2337	625
789	2339	621
790	2342	618
791	2344	615
792	2347	612
793	2349	609
794	2352	606
795	2355	603
796	2357	600
797	2360	597
798	2362	594
799	2365	591
800	2367	588
801	2370	585
802	2372	582
803	2375	579
804	2377	575
805	2379	572
806	2382	569
807	2384	566
808	2387	563
809	2389	560
810	2392	557
811	2394	554
812	2397	551
813	2400	548
814	2402	545
815	2405	542
816	2408	539
817	2410	536
818	2413	533
819	2415	530
820	2418	527
821	2421	524
822	2423	521
823	2426	518
824	2428	515
825	2431	512
826	2433	509
827	2436	506
828	2438	503
829	2441	500
830	2443	496
831	2446	493
832	2448	490
833	2450	487
834	2453	484
835	2455	481
836	2457	478
837	2460	475
838	2462	472
839	2465	469
840	2467	466
841	2470	463
842	2472	460
843	2475	457
844	2478	454
845	2480	451
846	2483	448
847	2485	445
848	2488	442
849	2490	439
850	2493	436
851	2495	433
852	2497	430
853	2500	427
854	2502	424
855	2505	421
856	2507	418
857	2510	415
858	2512	412
859	2515	409
860	2517	406
861	2520	403
862	2523	400
863	2525	397
864	2528	394
865	2531	391
866	2533	388
867	2536	385
868	2538	382
869	2540	379
870	2543	376
871	2546	373
872	2548	370
873	2551	367
874	2553	364
875	2556	361
876	2558	358
877	2561	355
878	2564	352
879	2566	349
880	2569	347
881	2571	344
882	2574	341
883	2577	338
884	2579	335
885	2582	332
886	2584	329
887	2587	326
888	2589	323
889	2592	320
890	2594	317
891	2597	314
892	2599	311
893	2602	308
894	2604	305
895	2607	302
896	2609	299
897	2612	296
898	2615	293
899	2618	290
900	2621	288
901	2624	285
902	2627	282
903	2630	279
904	2633	276
905	2635	273
906	2638	270
907	2640	267
908	2643	264
909	2646	261
910	2648	258
911	2651	255
912	2653	252
913	2656	249
914	2659	247
915	2661	244
916	2664	241
917	2666	238
918	2669	235
919	2671	232
920	2674	229
921	2677	226
922	2679	223
923	2682	220
924	2685	217
925	2687	214
926	2690	211
927	2693	208
928	2695	206
929	2698	203
930	2700	200
931	2703	197
932	2705	194
933	2708	191
934	2710	188
935	2713	185
936	2715	182
937	2718	179
938	2720	176
939	2723	173
940	2725	170
941	2728	167
942	2731	165
943	2733	162
944	2736	159
945	2739	156
946	2742	153
947	2744	150
948	2747	147
949	2750	144
950	2752	141
951	2754	138
952	2757	135
953	2760	133
954	2762	130
955	2765	127
956	2768	124
957	2770	121
958	2774	118
959	2777	115
960	2780	112
961	2782	109
962	2785	107
963	2788	104
964	2790	101
965	2793	98
966	2795	95
967	2798	92
968	2801	89
969	2803	86
970	2806	83
971	2808	80
972	2811	78
973	2813	75
974	2816	72
975	2818	69
976	2820	66
977	2823	63
978	2825	60
979	2828	57
980	2831	54
981	2833	51
982	2836	49
983	2839	46
984	2842	43
985	2844	40
986	2847	37
987	2849	34
988	2852	31
989	2855	28
990	2857	25
991	2860	23
992	2862	20
993	2865	17
994	2867	14
995	2870	11
996	2873	8
997	2875	5
998	2878	2
999	2880	0
