iter	Logloss
335	0.3247109982
336	0.324704764
337	0.3243864757
338	0.3242976866
339	0.3242469073
340	0.3241308465
341	0.3240511193
342	0.3240461307
343	0.3239319629
344	0.3239255315
345	0.3239190251
346	0.3239103668
347	0.3239009852
348	0.3238950292
349	0.3238882811
350	0.3238467751
351	0.3235049371
352	0.3234991955
353	0.3232518586
354	0.3232461078
355	0.3232387132
356	0.3232325865
357	0.3232251224
358	0.3229348927
359	0.322523049
360	0.3225173444
361	0.3221965564
362	0.3221884726
363	0.3219333601
364	0.3218972825
365	0.3218927645
366	0.3218532991
367	0.3218468464
368	0.3211825735
369	0.3211438096
370	0.3211382228
371	0.3211331462
372	0.3209493471
373	0.3209433879
374	0.320938845
375	0.3208992273
376	0.3208942772
377	0.3208866834
378	0.3208814908
379	0.3208760177
380	0.3208700456
381	0.320831718
382	0.32082675
383	0.3202583657
384	0.3201911547
385	0.3201853775
386	0.3199501859
387	0.3199443537
388	0.3196283022
389	0.3196228949
390	0.319519812
391	0.3195133407
392	0.3191927225
393	0.3191861032
394	0.3191789519
395	0.318901015
396	0.3188960821
397	0.318820987
398	0.3188174507
399	0.3187447269
400	0.3187133832
401	0.3187060507
402	0.3186961389
403	0.3183257041
404	0.3183208177
405	0.3178708503
406	0.3178655087
407	0.3178273465
408	0.3177871127
409	0.3177813821
410	0.3177763625
411	0.3177696885
412	0.3177655654
413	0.3176602186
414	0.3176539403
415	0.3173530077
416	0.3172408596
417	0.3172072109
418	0.3169941334
419	0.3169885114
420	0.3166491798
421	0.3165403528
422	0.3161622401
423	0.3161469185
424	0.3158751273
425	0.3156142081
426	0.315609684
427	0.3153813662
428	0.3151703269
429	0.3145995049
430	0.3145636817
431	0.3145588003
432	0.3142669999
433	0.3140570205
434	0.3140496672
435	0.3140450262
436	0.3139367585
437	0.3139014371
438	0.3138665311
439	0.3138000669
440	0.3137961658
441	0.313791049
442	0.3137649865
443	0.3137352647
444	0.3136516574
445	0.3136464729
446	0.3136420243
447	0.3136375854
448	0.3136314932
449	0.3133687737
450	0.3133624947
451	0.313084258
452	0.3130496681
453	0.3130442067
454	0.3130399783
455	0.3130327002
456	0.3130284426
457	0.3130235253
458	0.3130192746
459	0.3130137599
460	0.3129820012
461	0.3124633791
462	0.3121136441
463	0.3121083407
464	0.3121038788
465	0.312097732
466	0.3120935111
467	0.3119932075
468	0.3119589525
469	0.3117126761
470	0.3117076863
471	0.3114307191
472	0.3114265003
473	0.3109566351
474	0.3108657736
475	0.310765878
476	0.3107435478
477	0.310738778
478	0.3107049922
479	0.310699689
480	0.3101825381
481	0.3099283146
482	0.3099242133
483	0.3099196377
484	0.309861551
485	0.3096422799
486	0.309350857
487	0.3093172759
488	0.309065551
489	0.309061257
490	0.3090570847
491	0.3090534212
492	0.3087020437
493	0.3086982734
494	0.3086938671
495	0.3086661643
496	0.30842611
497	0.3083929941
498	0.3079114715
499	0.307671375
500	0.3076675109
501	0.3075666374
502	0.3075613422
503	0.3075573893
504	0.3075528025
505	0.3075485271
506	0.3073829591
507	0.3073774774
508	0.3073444614
509	0.307340652
510	0.3073354684
511	0.3071181272
512	0.3071137907
513	0.3071067231
514	0.3068669871
515	0.3065769163
516	0.306130189
517	0.306125031
518	0.3061213655
519	0.3061173128
520	0.3061121704
521	0.306108458
522	0.3061036495
523	0.3060142482
524	0.3060107652
525	0.3060072942
526	0.3058308721
527	0.3058273193
528	0.3054969025
529	0.3054930615
530	0.3052733451
531	0.3052700761
532	0.3052672971
533	0.3052628195
534	0.3049577328
535	0.3049249011
536	0.3049212011
537	0.3047770184
538	0.3047282819
539	0.3044312951
540	0.3041793104
541	0.3041746688
542	0.3041708566
543	0.3041676874
544	0.3040705189
545	0.3039327396
546	0.3039290233
547	0.3039247337
548	0.3039202233
549	0.3039166929
550	0.3038903423
551	0.3035468134
552	0.3034532191
553	0.3034502482
554	0.3034465338
555	0.3034148218
556	0.3034101493
557	0.3032505896
558	0.3032470532
559	0.3030507021
560	0.3028424749
561	0.3026352368
562	0.3026023579
563	0.3024015892
564	0.3023977875
565	0.302366493
566	0.3022073094
567	0.3021902739
568	0.3020022354
569	0.3019990216
570	0.3019960621
571	0.3019915273
572	0.3019870932
573	0.3019560453
574	0.3019531978
575	0.3019224272
576	0.3017064674
577	0.3015413986
578	0.3015385343
579	0.3015353754
580	0.3014614059
581	0.3011342467
582	0.3011304292
583	0.300711557
584	0.3007066599
585	0.3003983227
586	0.3003849155
587	0.3001834624
588	0.3001802662
589	0.3001760637
590	0.3001461641
591	0.3001434426
592	0.3001406611
593	0.3001376908
594	0.2998603267
595	0.2998577194
596	0.299853466
597	0.2996221551
598	0.2996183595
599	0.2996153583
600	0.2996125798
601	0.2996094451
602	0.2994379317
603	0.2991366945
604	0.299090235
605	0.299027909
606	0.2990009892
607	0.2987798351
608	0.2987772997
609	0.2987737789
610	0.298769303
611	0.2987395137
612	0.2984465165
613	0.2984435055
614	0.2984397274
615	0.2984364773
616	0.2984336815
617	0.2984312175
618	0.2984279623
619	0.2981717934
620	0.2981687773
621	0.2979384792
622	0.297935856
623	0.2979066157
624	0.2979035186
625	0.2976519554
626	0.2976258567
627	0.2975325429
628	0.2973673073
629	0.2973383964
630	0.2971094449
631	0.2970822747
632	0.296885657
633	0.296882977
634	0.2968795476
635	0.2968764506
636	0.2968730587
637	0.2968700293
638	0.2968516554
639	0.2968051798
640	0.2964158552
641	0.2963870008
642	0.2960278722
643	0.2958231959
644	0.2958206126
645	0.2958174512
646	0.2957395325
647	0.2957148664
648	0.295455991
649	0.2953717216
650	0.2952989892
651	0.2952861781
652	0.2952578215
653	0.2951314128
654	0.2951029737
655	0.2949468701
656	0.2949442918
657	0.2946630563
658	0.2946605373
659	0.2945837832
660	0.2945809566
661	0.2945582107
662	0.2943405881
663	0.2940718344
664	0.2940440257
665	0.2939666105
666	0.2938961776
667	0.2938919822
668	0.2938889662
669	0.2936319185
670	0.293629687
671	0.2933779638
672	0.2931163052
673	0.2931133463
674	0.2931110357
675	0.2931087807
676	0.2928631477
677	0.2928602658
678	0.2925876799
679	0.2925851672
680	0.2923953088
681	0.2923935073
682	0.292171995
683	0.2919389156
684	0.2917888667
685	0.2917220807
686	0.291626905
687	0.2914207597
688	0.2910850459
689	0.2908593805
690	0.2908321036
691	0.2908296481
692	0.2908273607
693	0.2908249146
694	0.2908229744
695	0.2907210925
696	0.2907186261
697	0.2907164639
698	0.2906932097
699	0.2905435036
700	0.2903483609
701	0.2903458528
702	0.2903434185
703	0.2903408578
704	0.2903137597
705	0.2902870497
706	0.2902844905
707	0.2901394735
708	0.2899104239
709	0.2898536451
710	0.2898272827
711	0.289777426
712	0.28954844
713	0.2895025005
714	0.2894028691
715	0.2890868905
716	0.2888852079
717	0.2888816179
718	0.2887840042
719	0.2885458042
720	0.2885434109
721	0.2885409732
722	0.2883703553
723	0.2883610216
724	0.2881173041
725	0.2881147796
726	0.2881121234
727	0.2881100557
728	0.2881076729
729	0.2881053134
730	0.2880790053
731	0.2880762303
732	0.2878282078
733	0.2878058902
734	0.2876781568
735	0.2876767072
736	0.2875145886
737	0.2874996778
738	0.2874726282
739	0.2874627715
740	0.2874368848
741	0.2872522286
742	0.2872304866
743	0.2870198328
744	0.2869944707
745	0.2869313028
746	0.2867035181
747	0.2865167061
748	0.2864637834
749	0.2864077689
750	0.2862632292
751	0.2861691523
752	0.286144021
753	0.2860905269
754	0.2860134937
755	0.2859534881
756	0.2859005388
757	0.2858986652
758	0.2858760937
759	0.2858678178
760	0.2858285519
761	0.2858021428
762	0.2856361991
763	0.2856341896
764	0.285518323
765	0.2855166392
766	0.2854920546
767	0.2854903031
768	0.2854728027
769	0.2854194389
770	0.285417895
771	0.2853939034
772	0.2853923752
773	0.285207983
774	0.2852053429
775	0.285202947
776	0.285189512
777	0.2851869707
778	0.2851394505
779	0.2850570117
780	0.2848679561
781	0.2848660346
782	0.2846449419
783	0.2846420555
784	0.2846177642
785	0.2844534212
786	0.2842889972
787	0.2841219901
788	0.2839677671
789	0.283780119
790	0.2835119684
791	0.2834640176
792	0.2833246197
793	0.2833225073
794	0.2833207956
795	0.2833193822
796	0.2833173554
797	0.2833096936
798	0.2832633396
799	0.2830552811
800	0.2828228597
801	0.2827668728
802	0.2826369367
803	0.2826178504
804	0.2825973663
805	0.2824236136
806	0.2824007415
807	0.282189485
808	0.2821687633
809	0.2821669299
810	0.2821439374
811	0.2820516192
812	0.2820273459
813	0.2820049362
814	0.2820033337
815	0.281842329
816	0.281840726
817	0.2818169808
818	0.2818073517
819	0.2817853701
820	0.2815849091
821	0.2815065901
822	0.2813061083
823	0.2813043293
824	0.2811968439
825	0.2811950586
826	0.2811935174
827	0.2811328041
828	0.2809746622
829	0.2809718817
830	0.2809704004
831	0.2809685937
832	0.2809168049
833	0.2807270498
834	0.2807044972
835	0.2807013833
836	0.2805667739
837	0.2805444043
838	0.2803206586
839	0.2803189543
840	0.2801731442
841	0.2799069879
842	0.2797099264
843	0.2796224716
844	0.2793584064
845	0.2793569659
846	0.2793448457
847	0.2793395972
848	0.2791549508
849	0.2791522266
850	0.2791021047
851	0.2788771052
852	0.2786900326
853	0.278688664
854	0.2786870946
855	0.278684991
856	0.2786087282
857	0.2785642639
858	0.2785626638
859	0.2783107215
860	0.2782705805
861	0.2780891019
862	0.2779505239
863	0.2778011797
864	0.2774688905
865	0.2774676048
866	0.2774602651
867	0.2774592187
868	0.2774572893
869	0.2774453184
870	0.2771514664
871	0.2771332223
872	0.2771112236
873	0.2769382401
874	0.2769371179
875	0.2769148444
876	0.2768955229
877	0.2767418
878	0.2767405562
879	0.2767333099
880	0.276575177
881	0.2765264631
882	0.2762758202
883	0.2762742575
884	0.2762540224
885	0.2760853041
886	0.2759591914
887	0.2759576836
888	0.2759561733
889	0.2759357174
890	0.2758503306
891	0.2758491749
892	0.2758404358
893	0.2757943237
894	0.2757916577
895	0.2757712137
896	0.2754946902
897	0.2753603081
898	0.275358072
899	0.2753561741
900	0.275131062
901	0.2751296368
902	0.2750936694
903	0.2749726288
904	0.2749711584
905	0.2749697331
906	0.2749688003
907	0.2748957055
908	0.2746816767
909	0.2745351449
910	0.2744966424
911	0.2743624368
912	0.2741389889
913	0.2741375551
914	0.2741344704
915	0.2741331172
916	0.2741149692
917	0.2740801817
918	0.2740790549
919	0.2740710461
920	0.2738349175
921	0.273753501
922	0.273565065
923	0.2735586327
924	0.2735568421
925	0.2733727525
926	0.273186406
927	0.2731472895
928	0.2731254451
929	0.2727695234
930	0.2727077721
931	0.2726897419
932	0.2725648723
933	0.2725648853
934	0.2725550443
935	0.2725472961
936	0.2725355029
937	0.2724634602
938	0.2724501284
939	0.272439574
940	0.2724381622
941	0.2723939422
942	0.2722115422
943	0.2721687935
944	0.2721569759
945	0.2720384367
946	0.2719557625
947	0.2719542486
948	0.2717095121
949	0.2717040633
950	0.2715805525
951	0.2715802127
952	0.2715616678
953	0.271522179
954	0.2715024299
955	0.2712927951
956	0.271287979
957	0.2712831951
958	0.2709571127
959	0.2707411386
960	0.2707397217
961	0.2705435439
962	0.2702685174
963	0.2702516883
964	0.2702498687
965	0.2701522233
966	0.2700011175
967	0.2699205695
968	0.2699095649
969	0.2697671857
970	0.2697316308
971	0.2697121388
972	0.2697104903
973	0.2695589047
974	0.2694964477
975	0.2694909025
976	0.2694540597
977	0.2692054152
978	0.2690718954
979	0.2689760906
980	0.2689359681
981	0.268656171
982	0.268574297
983	0.2683598113
984	0.2683464532
985	0.268326553
986	0.2682858169
987	0.2681538486
988	0.2681529394
989	0.2680391929
990	0.2679601803
991	0.2678548939
992	0.2677914265
993	0.2677862817
994	0.2677807745
995	0.2674989883
996	0.2674823405
997	0.2674692118
998	0.2674530451
999	0.2674524543
1000	0.2674356717
1001	0.2672422866
1002	0.2672415301
1003	0.2672248621
1004	0.2670359761
1005	0.2670175908
1006	0.2668825799
1007	0.2668646767
1008	0.2668638685
1009	0.2668026774
1010	0.266727725
1011	0.2666317973
1012	0.266375255
1013	0.266374537
1014	0.266265312
1015	0.266121028
1016	0.2660794174
1017	0.2659717483
1018	0.2659077218
1019	0.2657534989
1020	0.2657429525
1021	0.2657020668
1022	0.2655733518
1023	0.2655549334
1024	0.2655173125
1025	0.2654929025
1026	0.2654824058
1027	0.2654737356
1028	0.2653529288
1029	0.2652906401
1030	0.265279967
1031	0.2652761652
1032	0.2652633569
1033	0.2652527136
1034	0.2652518851
1035	0.2651071633
1036	0.2650748338
1037	0.2650712001
1038	0.2650354432
1039	0.2650201951
1040	0.264952987
1041	0.2648499107
1042	0.2648313675
1043	0.2648189376
1044	0.2648004211
1045	0.2646199974
1046	0.2645413127
1047	0.2643615159
1048	0.2643508348
1049	0.264319203
1050	0.2643034865
1051	0.264293886
1052	0.2642251779
1053	0.2640174253
1054	0.2638959931
1055	0.2638188076
1056	0.2638004421
1057	0.2638003504
1058	0.2636861421
1059	0.2636709187
1060	0.2636610278
1061	0.2636371871
1062	0.263591085
1063	0.2635757347
1064	0.2635580982
1065	0.2635478497
1066	0.2633766689
1067	0.2633398997
1068	0.2632592005
1069	0.263223235
1070	0.2632083111
1071	0.2632066132
1072	0.2632056722
1073	0.2631589554
1074	0.2631550585
1075	0.2631502047
1076	0.263137865
1077	0.2631368547
1078	0.2629950044
1079	0.262962486
1080	0.2629448686
1081	0.2628718517
1082	0.2628714271
1083	0.262752712
1084	0.2627419914
1085	0.2627410071
1086	0.2626237045
1087	0.2624631786
1088	0.2624610743
1089	0.2623619865
1090	0.2623479355
1091	0.2620973246
1092	0.2620630886
1093	0.2620630389
1094	0.2620523607
1095	0.2620453405
1096	0.2620442345
1097	0.2620278233
1098	0.2620270551
1099	0.2618808946
1100	0.2618483522
1101	0.2618444806
1102	0.2618398612
1103	0.2618094342
1104	0.2617990005
1105	0.2617125028
1106	0.2616417297
1107	0.2616260209
1108	0.2616251554
1109	0.2615929042
1110	0.261549856
1111	0.2615477883
1112	0.2615466326
1113	0.2614116017
1114	0.2613495615
1115	0.261207266
1116	0.2611388633
1117	0.2611380058
1118	0.2611225501
1119	0.2609677091
1120	0.2609673307
1121	0.2608480357
1122	0.2608472222
1123	0.2608128563
1124	0.2607815433
1125	0.2607807167
1126	0.260780025
1127	0.2607657161
1128	0.2607649282
1129	0.2607639667
1130	0.2607634249
1131	0.2607564232
1132	0.2606565952
1133	0.2606308941
1134	0.2606132256
1135	0.2605188655
1136	0.2605034945
1137	0.2605026871
1138	0.2604347366
1139	0.2604304082
1140	0.2601489395
1141	0.2601488519
1142	0.2601203379
1143	0.2600105375
1144	0.2600094933
1145	0.2599905394
1146	0.2599868182
1147	0.2599792261
1148	0.2599651891
1149	0.2598749072
1150	0.2598084579
1151	0.2597841375
1152	0.2597806714
1153	0.2597069896
1154	0.2596917455
1155	0.2596912725
1156	0.259680772
1157	0.2596654003
1158	0.2595112916
1159	0.2594953483
1160	0.2594786171
1161	0.259477584
1162	0.2594764913
1163	0.259464829
1164	0.2594570748
1165	0.2594468565
1166	0.2594052136
1167	0.2593906004
1168	0.2593597191
1169	0.2593476634
1170	0.2593159587
1171	0.2593152651
1172	0.2590931108
1173	0.2589276705
1174	0.2588677184
1175	0.2588671316
1176	0.258768521
1177	0.2587461051
1178	0.2587321572
1179	0.2586172892
1180	0.2585229914
1181	0.2584575588
1182	0.2584439312
1183	0.2583866885
1184	0.258378836
1185	0.258352051
1186	0.2582832305
1187	0.2582828477
1188	0.2582819638
1189	0.2582770796
1190	0.2582695557
1191	0.2582394783
1192	0.2580105794
1193	0.2579958329
1194	0.2579948106
1195	0.2578768422
1196	0.2578696781
1197	0.257812943
1198	0.2577305898
1199	0.2577298303
1200	0.2577184793
1201	0.2576203865
1202	0.257462963
1203	0.2574500147
1204	0.2574492313
1205	0.2574267772
1206	0.2573069847
1207	0.2571760882
1208	0.2569908822
1209	0.2569781698
1210	0.2569781918
1211	0.2568768032
1212	0.2568750834
1213	0.2568587108
1214	0.2568520407
1215	0.256668462
1216	0.2566551667
1217	0.2564482579
1218	0.2563562614
1219	0.2563465816
1220	0.2563357851
1221	0.2563348709
1222	0.2562344962
1223	0.2561337532
1224	0.2561336672
1225	0.2560217171
1226	0.2558453147
1227	0.2558443692
1228	0.2558433305
1229	0.2557532635
1230	0.25573711
1231	0.2555959086
1232	0.2555332052
1233	0.2555325263
1234	0.2554539338
1235	0.2554534163
1236	0.2553615725
1237	0.2551175648
1238	0.2551174916
1239	0.2550411735
1240	0.2550285392
1241	0.2550189205
1242	0.2550155755
1243	0.2548934057
1244	0.2548660131
1245	0.2547787242
1246	0.2547755562
1247	0.2547622396
1248	0.2547354459
1249	0.2546593463
1250	0.2544238403
1251	0.2544235234
1252	0.2544205145
1253	0.2544138938
1254	0.2543299634
1255	0.2543208295
1256	0.2543115752
1257	0.2542153902
1258	0.2540828717
1259	0.2539306492
1260	0.2539253364
1261	0.2539160062
1262	0.2539069335
1263	0.2538782218
1264	0.2538174961
1265	0.2538081403
1266	0.2537974456
1267	0.253786928
1268	0.2537049877
1269	0.25360132
1270	0.2535998786
1271	0.2535908253
1272	0.2534105867
1273	0.2533459547
1274	0.2533380625
1275	0.2531750156
1276	0.2531646349
1277	0.2531082462
1278	0.2530961497
1279	0.2530860339
1280	0.2530769269
1281	0.2530766677
1282	0.2530680198
1283	0.253064126
1284	0.2530538878
1285	0.2530502479
1286	0.2530400237
1287	0.2530124701
1288	0.2528702113
1289	0.2527809766
1290	0.2527501347
1291	0.2527488964
1292	0.2527189157
1293	0.2526878872
1294	0.252641916
1295	0.2525586324
1296	0.2524104234
1297	0.2524005013
1298	0.2523567958
1299	0.252345772
1300	0.2523374513
1301	0.252328944
1302	0.2523202276
1303	0.2522104989
1304	0.2521953114
1305	0.2519583727
1306	0.2517628212
1307	0.2517206849
1308	0.251712092
1309	0.2517009849
1310	0.2516242696
1311	0.2516110265
1312	0.2515688362
1313	0.2515541536
1314	0.2515540536
1315	0.2515528616
1316	0.2515495134
1317	0.2514453089
1318	0.2513719213
1319	0.251357256
1320	0.251348825
1321	0.2512987985
1322	0.2512979452
1323	0.2511596202
1324	0.2511596188
1325	0.2509738525
1326	0.2509737717
1327	0.2509618173
1328	0.2509618856
1329	0.250826637
1330	0.2508050522
1331	0.2507531624
1332	0.2506257473
1333	0.2506247368
1334	0.2505468912
1335	0.2505450849
1336	0.2505363404
1337	0.2505278226
1338	0.2504047275
1339	0.2503927355
1340	0.2503926863
1341	0.2503923589
1342	0.2503165487
1343	0.2503031695
1344	0.2502901469
1345	0.2501237454
1346	0.2500405469
1347	0.2499827248
1348	0.2498435523
1349	0.2498067078
1350	0.2497981011
1351	0.2497606419
1352	0.2497074734
1353	0.2496925656
1354	0.2496527993
1355	0.2496270675
1356	0.2495693689
1357	0.2493313793
1358	0.2492798821
1359	0.2492481224
1360	0.2492478909
1361	0.2492233121
1362	0.2491239358
1363	0.2490687096
1364	0.2489881583
1365	0.2489534797
1366	0.2488999075
1367	0.2488989163
1368	0.2488848996
1369	0.2487643217
1370	0.2486847972
1371	0.2485052746
1372	0.2484922523
1373	0.2484912358
1374	0.2484060401
1375	0.2483387064
1376	0.2483377029
1377	0.2483368988
1378	0.2483368532
1379	0.2483127686
1380	0.2483123588
1381	0.2482631661
1382	0.2482630646
1383	0.2482594078
1384	0.2482464138
1385	0.2482338455
1386	0.24823088
1387	0.2481949405
1388	0.248171397
1389	0.2480574436
1390	0.2480571616
1391	0.2479623029
1392	0.2478526115
1393	0.2477992075
1394	0.2477993994
1395	0.2477957403
1396	0.2477956295
1397	0.2477576089
1398	0.2477572308
1399	0.2477570877
1400	0.2477430332
1401	0.2477122486
1402	0.2477125357
1403	0.2475544509
1404	0.2475483044
1405	0.2474751759
1406	0.2474752102
1407	0.2474719851
1408	0.2473305096
1409	0.2472822224
1410	0.2472765268
1411	0.2472759939
1412	0.2470680181
1413	0.2468994132
1414	0.2468942432
1415	0.246875223
1416	0.2468652276
1417	0.246849606
1418	0.2468469184
1419	0.2468352999
1420	0.2468345518
1421	0.2467673896
1422	0.2467669876
1423	0.2466486944
1424	0.2465231048
1425	0.2463127635
1426	0.2463005778
1427	0.2462307198
1428	0.2461921011
1429	0.246183827
1430	0.2461837846
1431	0.2461178128
1432	0.2461174325
1433	0.2460931233
1434	0.2460472405
1435	0.2459761278
1436	0.2459101048
1437	0.2457767057
1438	0.245713967
1439	0.2456621517
1440	0.2454585673
1441	0.2454581711
1442	0.2454135491
1443	0.2453193982
1444	0.2452058758
1445	0.2452056716
1446	0.2451556697
1447	0.2451431062
1448	0.2450234312
1449	0.2450147775
1450	0.2449708339
1451	0.2447906673
1452	0.244720174
1453	0.244710141
1454	0.2446879028
1455	0.2446736912
1456	0.2446734423
1457	0.2445717204
1458	0.2445717178
1459	0.2445710836
1460	0.244569922
1461	0.2445443913
1462	0.2445323243
1463	0.2445098417
1464	0.2444160703
1465	0.2443579756
1466	0.2442762766
1467	0.2442710613
1468	0.2442015817
1469	0.2440455341
1470	0.2440451957
1471	0.2439619805
1472	0.2439134441
1473	0.2439124672
1474	0.2438985499
1475	0.2438764049
1476	0.2437890836
1477	0.2437670401
1478	0.243759387
1479	0.2436590974
1480	0.2436583005
1481	0.2436477374
1482	0.243503417
1483	0.2434699038
1484	0.2433314967
1485	0.2432887355
1486	0.2431528644
1487	0.2431153309
1488	0.2430855423
1489	0.2430371224
1490	0.2429142712
1491	0.2429144233
1492	0.242900593
1493	0.2428038627
1494	0.242706057
1495	0.24260963
