iter	Passed	Remaining
161	414	2146
162	416	2138
163	418	2131
164	419	2124
165	421	2118
166	423	2112
167	425	2105
168	427	2101
169	428	2094
170	430	2087
171	432	2081
172	433	2074
173	435	2068
174	437	2061
175	438	2054
176	440	2047
177	441	2040
178	443	2034
179	445	2027
180	446	2021
181	448	2014
182	449	2007
183	451	2000
184	452	1994
185	454	1988
186	456	1982
187	457	1976
188	459	1971
189	460	1964
190	462	1958
191	464	1953
192	465	1947
193	467	1940
194	468	1934
195	470	1929
196	471	1923
197	473	1917
198	474	1911
199	476	1906
200	478	1900
201	479	1895
202	481	1890
203	483	1887
204	485	1882
205	486	1876
206	488	1872
207	490	1866
208	491	1860
209	493	1855
210	494	1850
211	496	1845
212	498	1840
213	499	1834
214	501	1829
215	502	1823
216	503	1818
217	505	1813
218	506	1807
219	508	1802
220	509	1796
221	511	1792
222	513	1787
223	515	1784
224	516	1779
225	518	1774
226	519	1770
227	521	1764
228	523	1761
229	524	1756
230	526	1752
231	528	1749
232	530	1745
233	532	1742
234	533	1738
235	535	1733
236	537	1730
237	539	1725
238	540	1722
239	542	1718
240	544	1713
241	546	1710
242	547	1707
243	549	1703
244	551	1699
245	553	1695
246	555	1692
247	556	1688
248	558	1684
249	560	1680
250	561	1676
251	563	1672
252	565	1668
253	566	1664
254	568	1660
255	570	1657
256	571	1653
257	573	1649
258	575	1645
259	576	1641
260	578	1637
261	579	1633
262	581	1630
263	583	1627
264	585	1623
265	586	1618
266	588	1614
267	589	1611
268	591	1607
269	593	1603
270	594	1599
271	596	1596
272	598	1592
273	600	1591
274	602	1587
275	604	1585
276	606	1581
277	607	1578
278	609	1574
279	610	1571
280	612	1567
281	614	1563
282	615	1560
283	617	1556
284	618	1552
285	620	1549
286	622	1546
287	624	1542
288	625	1539
289	627	1536
290	629	1532
291	630	1529
292	632	1526
293	634	1522
294	635	1519
295	637	1516
296	639	1513
297	641	1510
298	642	1506
299	644	1504
300	646	1501
301	647	1497
302	649	1494
303	651	1491
304	652	1487
305	654	1484
306	656	1481
307	658	1478
308	659	1475
309	661	1471
310	662	1468
311	664	1465
312	665	1461
313	667	1458
314	669	1456
315	671	1452
316	672	1449
317	674	1446
318	676	1443
319	677	1440
320	679	1437
321	681	1434
322	682	1431
323	684	1429
324	686	1426
325	688	1422
326	689	1419
327	691	1416
328	693	1413
329	694	1410
330	696	1408
331	698	1406
332	700	1403
333	702	1401
334	704	1399
335	706	1396
336	708	1394
337	710	1391
338	712	1388
339	713	1385
340	715	1382
341	716	1379
342	718	1376
343	720	1374
344	722	1371
345	723	1368
346	726	1366
347	727	1363
348	729	1361
349	731	1358
350	733	1355
351	734	1352
352	736	1349
353	738	1346
354	739	1344
355	741	1341
356	743	1339
357	745	1336
358	747	1333
359	748	1331
360	750	1328
361	752	1325
362	753	1322
363	755	1319
364	757	1317
365	758	1314
366	760	1312
367	762	1309
368	764	1306
369	765	1304
370	767	1301
371	769	1298
372	770	1295
373	772	1292
374	773	1289
375	775	1287
376	777	1284
377	778	1281
378	780	1279
379	782	1276
380	784	1273
381	785	1271
382	787	1268
383	789	1265
384	790	1263
385	792	1260
386	793	1257
387	795	1254
388	797	1252
389	798	1249
390	800	1246
391	802	1243
392	803	1241
393	805	1238
394	806	1235
395	808	1233
396	810	1230
397	811	1227
398	813	1224
399	814	1222
400	816	1219
401	817	1216
402	819	1214
403	821	1211
404	822	1208
405	824	1205
406	825	1203
407	827	1200
408	828	1197
409	830	1195
410	832	1192
411	833	1189
412	835	1187
413	837	1184
414	838	1182
415	840	1179
416	841	1177
417	843	1174
418	845	1171
419	846	1169
420	848	1166
421	850	1164
422	851	1161
423	853	1159
424	855	1156
425	856	1154
426	858	1151
427	859	1149
428	861	1146
429	863	1144
430	864	1141
431	866	1139
432	868	1137
433	869	1134
434	871	1132
435	873	1129
436	874	1126
437	876	1124
438	878	1122
439	879	1119
440	881	1117
441	883	1115
442	885	1112
443	886	1110
444	887	1107
445	889	1105
446	891	1102
447	892	1100
448	894	1097
449	895	1094
450	897	1092
451	898	1089
452	900	1087
453	902	1085
454	904	1082
455	905	1080
456	907	1078
457	909	1075
458	910	1073
459	912	1070
460	914	1069
461	916	1066
462	917	1064
463	919	1062
464	921	1059
465	922	1057
466	925	1055
467	927	1053
468	928	1051
469	930	1049
470	932	1047
471	933	1044
472	935	1042
473	937	1039
474	938	1037
475	940	1035
476	942	1033
477	944	1031
478	946	1029
479	948	1027
480	950	1025
481	952	1023
482	954	1021
483	956	1019
484	958	1017
485	960	1016
486	962	1014
487	964	1011
488	967	1010
489	968	1008
490	970	1006
491	972	1004
492	974	1001
493	975	999
494	977	997
495	979	995
496	981	992
497	983	991
498	985	989
499	986	986
500	988	984
501	990	982
502	992	980
503	994	978
504	995	976
505	997	973
506	998	971
507	1000	969
508	1002	967
509	1004	964
510	1005	962
511	1007	960
512	1009	957
513	1010	955
514	1012	953
515	1013	951
516	1015	948
517	1016	946
518	1018	944
519	1020	941
520	1022	939
521	1023	937
522	1025	935
523	1027	933
524	1029	931
525	1030	929
526	1032	926
527	1034	924
528	1036	922
529	1038	920
530	1039	918
531	1041	916
532	1043	914
533	1045	912
534	1047	910
535	1048	908
536	1050	905
537	1052	903
538	1054	901
539	1056	899
540	1058	897
541	1060	895
542	1061	893
543	1063	891
544	1065	889
545	1066	887
546	1068	884
547	1070	882
548	1071	880
549	1073	878
550	1075	876
551	1076	873
552	1078	871
553	1079	869
554	1088	872
555	1090	870
556	1091	868
557	1093	866
558	1094	863
559	1096	861
560	1098	859
561	1100	857
562	1101	855
563	1103	852
564	1105	850
565	1106	848
566	1108	846
567	1109	844
568	1111	841
569	1113	839
570	1114	837
571	1116	835
572	1117	833
573	1119	831
574	1121	828
575	1123	826
576	1124	824
577	1126	822
578	1128	820
579	1130	818
580	1131	815
581	1133	813
582	1134	811
583	1136	809
584	1138	807
585	1139	805
586	1141	802
587	1142	800
588	1144	798
589	1146	796
590	1148	794
591	1149	792
592	1151	790
593	1153	788
594	1154	786
595	1156	783
596	1158	782
597	1160	779
598	1161	777
599	1163	775
600	1164	773
601	1166	771
602	1167	768
603	1170	767
604	1171	765
605	1173	762
606	1175	760
607	1176	758
608	1178	756
609	1180	754
610	1181	752
611	1183	750
612	1184	748
613	1186	745
614	1188	743
615	1189	741
616	1191	739
617	1193	737
618	1194	735
619	1196	733
620	1198	731
621	1199	729
622	1201	726
623	1202	724
624	1204	722
625	1206	720
626	1207	718
627	1209	716
628	1210	714
629	1212	712
630	1213	709
631	1215	707
632	1217	705
633	1218	703
634	1220	701
635	1222	699
636	1223	697
637	1225	695
638	1227	693
639	1228	691
640	1230	689
641	1232	687
642	1233	685
643	1235	683
644	1237	680
645	1238	678
646	1240	676
647	1242	674
648	1243	672
649	1245	670
650	1247	668
651	1248	666
652	1250	664
653	1252	662
654	1253	660
655	1255	658
656	1257	656
657	1258	654
658	1260	652
659	1261	650
660	1263	648
661	1265	645
662	1266	643
663	1268	641
664	1270	639
665	1271	637
666	1272	635
667	1274	633
668	1276	631
669	1277	629
670	1279	627
671	1281	625
672	1282	623
673	1284	621
674	1286	619
675	1287	617
676	1289	615
677	1291	613
678	1292	611
679	1294	609
680	1295	606
681	1297	605
682	1299	602
683	1300	600
684	1302	598
685	1303	596
686	1305	594
687	1307	592
688	1308	590
689	1310	588
690	1311	586
691	1313	584
692	1315	582
693	1317	580
694	1319	578
695	1320	576
696	1322	574
697	1324	572
698	1325	570
699	1327	568
700	1328	566
701	1330	564
702	1331	562
703	1333	560
704	1335	558
705	1336	556
706	1338	554
707	1339	552
708	1341	550
709	1342	548
710	1344	546
711	1346	544
712	1347	542
713	1349	540
714	1351	538
715	1352	536
716	1354	534
717	1356	532
718	1357	530
719	1359	528
720	1360	526
721	1362	524
722	1364	522
723	1365	520
724	1368	518
725	1370	517
726	1373	515
727	1375	513
728	1377	512
729	1379	510
730	1381	508
731	1382	506
732	1384	504
733	1386	502
734	1388	500
735	1390	498
736	1392	496
737	1393	494
738	1395	492
739	1397	490
740	1398	488
741	1400	486
742	1402	485
743	1404	483
744	1405	481
745	1407	479
746	1409	477
747	1410	475
748	1412	473
749	1413	471
750	1415	469
751	1417	467
752	1418	465
753	1420	463
754	1422	461
755	1423	459
756	1425	457
757	1426	455
758	1428	453
759	1430	451
760	1431	449
761	1433	447
762	1434	445
763	1436	443
764	1437	441
765	1439	439
766	1441	437
767	1442	435
768	1444	433
769	1445	431
770	1447	429
771	1449	427
772	1450	426
773	1452	424
774	1453	422
775	1455	420
776	1456	418
777	1458	416
778	1459	414
779	1461	412
780	1463	410
781	1465	408
782	1466	406
783	1468	404
784	1469	402
785	1471	400
786	1472	398
787	1474	396
788	1476	394
789	1477	392
790	1479	390
791	1480	388
792	1482	386
793	1483	384
794	1485	383
795	1487	381
796	1488	379
797	1490	377
798	1492	375
799	1493	373
800	1495	371
801	1496	369
802	1498	367
803	1499	365
804	1501	363
805	1503	361
806	1504	359
807	1506	357
808	1507	355
809	1509	354
810	1510	352
811	1512	350
812	1514	348
813	1515	346
814	1517	344
815	1518	342
816	1520	340
817	1522	338
818	1523	336
819	1525	334
820	1527	332
821	1528	331
822	1530	329
823	1532	327
824	1533	325
825	1535	323
826	1536	321
827	1538	319
828	1539	317
829	1541	315
830	1543	313
831	1545	311
832	1546	310
833	1548	308
834	1549	306
835	1551	304
836	1552	302
837	1554	300
838	1556	298
839	1557	296
840	1559	294
841	1561	292
842	1562	291
843	1564	289
844	1566	287
845	1567	285
846	1569	283
847	1571	281
848	1572	279
849	1574	277
850	1575	275
851	1577	274
852	1579	272
853	1580	270
854	1582	268
855	1583	266
856	1585	264
857	1586	262
858	1588	260
859	1590	258
860	1592	257
861	1593	255
862	1595	253
863	1597	251
864	1599	249
865	1601	247
866	1602	245
867	1604	243
868	1605	242
869	1607	240
870	1609	238
871	1610	236
872	1612	234
873	1613	232
874	1615	230
875	1616	228
876	1618	227
877	1620	225
878	1621	223
879	1623	221
880	1624	219
881	1626	217
882	1627	215
883	1629	213
884	1631	211
885	1632	210
886	1634	208
887	1635	206
888	1637	204
889	1639	202
890	1640	200
891	1642	198
892	1643	196
893	1645	195
894	1647	193
895	1648	191
896	1650	189
897	1652	187
898	1654	185
899	1655	183
900	1657	182
901	1658	180
902	1660	178
903	1662	176
904	1663	174
905	1665	172
906	1667	170
907	1668	169
908	1670	167
909	1671	165
910	1673	163
911	1675	161
912	1677	159
913	1679	157
914	1680	156
915	1682	154
916	1684	152
917	1685	150
918	1687	148
919	1689	146
920	1690	145
921	1692	143
922	1694	141
923	1695	139
924	1697	137
925	1698	135
926	1700	133
927	1702	132
928	1703	130
929	1705	128
930	1707	126
931	1708	124
932	1710	122
933	1712	120
934	1713	119
935	1715	117
936	1717	115
937	1718	113
938	1720	111
939	1721	109
940	1723	108
941	1724	106
942	1726	104
943	1727	102
944	1729	100
945	1731	98
946	1732	96
947	1734	95
948	1736	93
949	1737	91
950	1739	89
951	1740	87
952	1742	85
953	1744	84
954	1745	82
955	1747	80
956	1748	78
957	1750	76
958	1751	74
959	1753	73
960	1755	71
961	1756	69
962	1758	67
963	1759	65
964	1761	63
965	1762	62
966	1764	60
967	1766	58
968	1767	56
969	1769	54
970	1771	52
971	1772	51
972	1774	49
973	1775	47
974	1777	45
975	1778	43
976	1780	41
977	1782	40
978	1783	38
979	1785	36
980	1787	34
981	1788	32
982	1790	30
983	1791	29
984	1793	27
985	1795	25
986	1796	23
987	1798	21
988	1800	20
989	1801	18
990	1803	16
991	1805	14
992	1806	12
993	1808	10
994	1809	9
995	1811	7
996	1813	5
997	1814	3
998	1816	1
999	1817	0
