iter	RMSE
391	1.01909659
392	1.018511365
393	1.017925955
394	1.017466869
395	1.016929104
396	1.016388445
397	1.016113366
398	1.015709018
399	1.015205645
400	1.0147555
401	1.014231017
402	1.013583987
403	1.013365374
404	1.013087994
405	1.012853983
406	1.012401916
407	1.012123994
408	1.01188643
409	1.011615525
410	1.011074874
411	1.010810539
412	1.010438134
413	1.009748819
414	1.009532602
415	1.00888408
416	1.008444428
417	1.00816739
418	1.007856554
419	1.007250363
420	1.007165561
421	1.006776526
422	1.006406449
423	1.005986612
424	1.005577625
425	1.005194725
426	1.004678146
427	1.004254509
428	1.003963364
429	1.003727101
430	1.003215258
431	1.002685851
432	1.002062084
433	1.001689546
434	1.001325133
435	1.000938552
436	1.000611168
437	1.000540552
438	1.000173466
439	0.9997357408
440	0.9991300321
441	0.9987907279
442	0.9985034738
443	0.9981816412
444	0.9977791981
445	0.9974666363
446	0.9970190082
447	0.9966505755
448	0.9963206853
449	0.99599554
450	0.995530539
451	0.9953705308
452	0.9951189744
453	0.9946136309
454	0.9942024858
455	0.9939361409
456	0.9936680989
457	0.9929654353
458	0.992581995
459	0.9922208049
460	0.9918170184
461	0.9915285878
462	0.9911376145
463	0.990775014
464	0.9903250801
465	0.9898654993
466	0.989300924
467	0.9889749438
468	0.9882661521
469	0.9876377753
470	0.987071346
471	0.9867798823
472	0.9862873299
473	0.9859086756
474	0.9853318959
475	0.9850700517
476	0.9848153491
477	0.9843038235
478	0.9839713529
479	0.9836566802
480	0.9835112254
481	0.9832847198
482	0.9829931469
483	0.9828635246
484	0.9824978744
485	0.9820897456
486	0.9816975322
487	0.9813912749
488	0.9811280106
489	0.9807298536
490	0.9805506335
491	0.9801651617
492	0.9799970212
493	0.9798445938
494	0.9794445964
495	0.9786388106
496	0.9783865764
497	0.978117054
498	0.9777136125
499	0.9774735342
500	0.977080071
501	0.9765807967
502	0.9762808501
503	0.9758271996
504	0.975337768
505	0.9750869589
506	0.9747969857
507	0.9744143747
508	0.973879214
509	0.9735702955
510	0.9733513716
511	0.9730516799
512	0.9729152394
513	0.9724927365
514	0.9722155023
515	0.9719791265
516	0.9715139482
517	0.9711663533
518	0.9708242937
519	0.9704118047
520	0.9700682833
521	0.9698477727
522	0.9694435019
523	0.9689560936
524	0.9687072403
525	0.9686120272
526	0.9682782542
527	0.9680566054
528	0.9678119667
529	0.9676457208
530	0.9670304302
531	0.966559016
532	0.9662669278
533	0.9658283814
534	0.9655015425
535	0.9652215916
536	0.9649555976
537	0.9644644508
538	0.9639586903
539	0.9634497001
540	0.9632064349
541	0.9627599314
542	0.9621338895
543	0.9619310158
544	0.9614749229
545	0.9611825443
546	0.9607448307
547	0.9602753765
548	0.9600374807
549	0.9596496864
550	0.9594587957
551	0.959029319
552	0.9587980298
553	0.9583699986
554	0.9582070764
555	0.9578561618
556	0.9573014472
557	0.9569728005
558	0.9566961502
559	0.9562945199
560	0.9560199335
561	0.9556792584
562	0.9554714097
563	0.9551990553
564	0.9549505497
565	0.9544238998
566	0.9537805928
567	0.9536047756
568	0.9533293273
569	0.9530692164
570	0.9528993073
571	0.9527000738
572	0.9521492377
573	0.951689748
574	0.9515914214
575	0.9513747245
576	0.9508839528
577	0.9503596155
578	0.950128922
579	0.950016654
580	0.9498889035
581	0.94965119
582	0.9494426401
583	0.9491326685
584	0.9487064772
585	0.9482907461
586	0.94804541
587	0.9477047772
588	0.9475072745
589	0.9469244987
590	0.9466515401
591	0.9461839893
592	0.9458856192
593	0.9455791706
594	0.9452516617
595	0.945031885
596	0.9447728521
597	0.9446199547
598	0.9443751458
599	0.9441986726
600	0.9439669156
601	0.9436958516
602	0.9433582662
603	0.9431007186
604	0.9427390963
605	0.9424736677
606	0.9421010988
607	0.941675795
608	0.9410874795
609	0.9406964289
610	0.9402717334
611	0.9401393204
612	0.9399050714
613	0.9393842641
614	0.9389844804
615	0.9386526831
616	0.9382566056
617	0.9379764774
618	0.937588148
619	0.9374157849
620	0.9370834396
621	0.9369261828
622	0.936611868
623	0.9364429675
624	0.9358941211
625	0.9354008326
626	0.9348334717
627	0.9342595896
628	0.9339796066
629	0.9338605916
630	0.9332855469
631	0.932956433
632	0.9326413801
633	0.9324374307
634	0.9320647171
635	0.9316667332
636	0.9315792263
637	0.9312921284
638	0.9307500199
639	0.930312103
640	0.9298326053
641	0.9294294884
642	0.9291164664
643	0.9287115213
644	0.9285893336
645	0.9283071495
646	0.9280326173
647	0.9277840963
648	0.9275504955
649	0.927058747
650	0.9267228782
651	0.926398952
652	0.9259753313
653	0.9258296929
654	0.9256539412
655	0.9252736339
656	0.9250022571
657	0.924575948
658	0.9244513594
659	0.924328997
660	0.923713138
661	0.9235844959
662	0.9232197926
663	0.9229137278
664	0.9226430966
665	0.9224783867
666	0.9221990871
667	0.9219253955
668	0.9215767484
669	0.9213221958
670	0.9206420289
671	0.9204477427
672	0.9203008728
673	0.9201678013
674	0.9199915931
675	0.9196200548
676	0.9191030639
677	0.9186994471
678	0.9185121342
679	0.9181594594
680	0.9179611941
681	0.9178560876
682	0.9173046933
683	0.9170977494
684	0.9168759385
685	0.9164389613
686	0.9162239453
687	0.9161051534
688	0.915882234
689	0.9156275683
690	0.9155339811
691	0.9153253558
692	0.9150424125
693	0.9148323963
694	0.9145691259
695	0.9142960449
696	0.9138788011
697	0.9136487123
698	0.9134586795
699	0.9131345316
700	0.9130037781
701	0.9128269398
702	0.9124003977
703	0.9121450854
704	0.9118091569
705	0.9116040288
706	0.9110255112
707	0.9106511378
708	0.91046678
709	0.9100545856
710	0.9096803965
711	0.9093328467
712	0.9089649716
713	0.9087738629
714	0.9085159341
715	0.9084165668
716	0.9082768151
717	0.9080198869
718	0.9078295134
719	0.9074300075
720	0.9071370325
721	0.9068078281
722	0.906370722
723	0.9062212704
724	0.9060269278
725	0.9057957048
726	0.905583567
727	0.9052558625
728	0.9049517277
729	0.9046905712
730	0.9045434494
731	0.90429362
732	0.9039684802
733	0.9037003531
734	0.9034534981
735	0.9032656549
736	0.9029405147
737	0.90266667
738	0.9024341654
739	0.9019435832
740	0.9013849255
741	0.9010879339
742	0.9005741134
743	0.90022246
744	0.8997166318
745	0.8994292454
746	0.8989203076
747	0.8986348149
748	0.8982939688
749	0.8980029487
750	0.8976420959
751	0.8973566952
752	0.8970013104
753	0.8968911535
754	0.8963814324
755	0.8961824495
756	0.8957355356
757	0.8955553393
758	0.8953933346
759	0.8951613365
760	0.8950357968
761	0.89459202
762	0.8945024812
763	0.8942993593
764	0.8940602046
765	0.8938282011
766	0.8935377983
767	0.8930561521
768	0.8928612782
769	0.8926880701
770	0.8923518996
771	0.8922080237
772	0.8919735501
773	0.8918053965
774	0.8914779895
775	0.8911837701
776	0.8909321542
777	0.8906436466
778	0.8902844095
779	0.8900828223
780	0.8899702403
781	0.8897359181
782	0.8893909799
783	0.8891692547
784	0.8889029747
785	0.8886031337
786	0.8884564373
787	0.8883431498
788	0.8880147157
789	0.8877135516
790	0.8874222132
791	0.8871521557
792	0.8868291544
793	0.8865177998
794	0.886286034
795	0.8860011142
796	0.8859142359
797	0.8856851826
798	0.8853209141
799	0.8849741341
800	0.8846150353
801	0.8845069957
802	0.8844244204
803	0.8841333803
804	0.8838770036
805	0.8836518023
806	0.8833238535
807	0.8830943199
808	0.8828576958
809	0.8825336515
810	0.8821512189
811	0.8817159533
812	0.881522045
813	0.8813152123
814	0.8811050191
815	0.8808286572
816	0.8806263543
817	0.8804634146
818	0.880041215
819	0.8798865511
820	0.8795211319
821	0.8792786265
822	0.8791579338
823	0.8789528833
824	0.8786133035
825	0.8783406105
826	0.8779727601
827	0.877714708
828	0.8775516131
829	0.8772732822
830	0.8769503009
831	0.8765956245
832	0.8763522818
833	0.8760684583
834	0.8757736697
835	0.8756332222
836	0.8754177525
837	0.875061199
838	0.874787624
839	0.8746916106
840	0.874422478
841	0.8742866932
842	0.8741372021
843	0.8740578269
844	0.8737837464
845	0.8735996445
846	0.8732858553
847	0.8729834739
848	0.8727234026
849	0.8723125087
850	0.8722921616
851	0.8720857545
852	0.8716241971
853	0.8712724666
854	0.8712245145
855	0.8710921732
856	0.8707346189
857	0.8702919611
858	0.8697575425
859	0.8696773533
860	0.8694005088
861	0.8690662972
862	0.8689570201
863	0.8687842847
864	0.8683763028
865	0.8682151543
866	0.8680554139
867	0.8679152736
868	0.8675605523
869	0.8673962617
870	0.8671144824
871	0.866986532
872	0.8666108327
873	0.8663875094
874	0.865978436
875	0.8655807915
876	0.8651556522
877	0.8649500538
878	0.8646078302
879	0.8643060979
880	0.8641697331
881	0.8639439246
882	0.8637015243
883	0.8633192595
884	0.8628865611
885	0.8626863385
886	0.8625383742
887	0.8623010977
888	0.8619100968
889	0.8617467611
890	0.8614649683
891	0.8612580755
892	0.860897253
893	0.8606254554
894	0.8602573613
895	0.8600890659
896	0.8599457046
897	0.8597497961
898	0.859516908
899	0.8594106254
900	0.8592274502
901	0.8589552645
902	0.8585602111
903	0.8582056179
904	0.8578749296
905	0.8574467866
906	0.8573399798
907	0.857153558
908	0.8568811965
909	0.8567183808
910	0.8565369607
911	0.856285092
912	0.8560180385
913	0.8557907043
914	0.8554150184
915	0.8552749514
916	0.8549629026
917	0.8546576551
918	0.8544787083
919	0.8541222646
920	0.8537325328
921	0.8534227179
922	0.8529550062
923	0.8525481654
924	0.8523215164
925	0.852218766
926	0.8520100094
927	0.851898215
928	0.8516364759
929	0.8511468808
930	0.8509011388
931	0.8507678507
932	0.8505971405
933	0.8502359922
934	0.8496603217
935	0.8493790456
936	0.8492019376
937	0.8490317974
938	0.8487638886
939	0.8485166067
940	0.8483532986
941	0.8481115531
942	0.8479085567
943	0.8475013041
944	0.8472605396
945	0.8470035595
946	0.8466411639
947	0.8462440896
948	0.8459446675
949	0.845800403
950	0.8456333982
951	0.8452382328
952	0.8450557916
953	0.8448754819
954	0.8447027885
955	0.8445094329
956	0.8443679657
957	0.8440723508
958	0.8439141101
959	0.8436107039
960	0.8433839666
961	0.8429912945
962	0.8427695856
963	0.8425960219
964	0.8425057308
965	0.8423562122
966	0.8421966834
967	0.8420885527
968	0.841817231
969	0.8414558039
970	0.8412670931
971	0.8409538332
972	0.8407900037
973	0.8406987026
974	0.8401232442
975	0.839624092
976	0.8392859119
977	0.8389502922
978	0.8388372529
979	0.8385020635
980	0.8383369166
981	0.8382008157
982	0.838000665
983	0.837844054
984	0.8376816453
985	0.8372270267
986	0.8370200343
987	0.8369409632
988	0.8366164151
989	0.8364490041
990	0.8362763621
991	0.8359820224
992	0.8358340196
993	0.8355865423
994	0.8352038268
995	0.8349400566
996	0.8345944319
997	0.83436405
998	0.8339811152
999	0.8337111275
